startId,endId,startLat,startLon,endLat,endLon,roadCount
65300097,65351772,37.786260999999996,-122.402041,37.784484,-122.404257,10.0
65300097,1723738990,37.786260999999996,-122.402041,37.787676,-122.40343600000001,69.0
65301508,259138834,37.771063,-122.43873300000001,37.771269000000004,-122.43711,3.0
65303529,65305814,37.790043,-122.402221,37.789106,-122.402032,7.0
65307322,65327927,37.769667,-122.44966299999999,37.769804,-122.448595,2.0
65310806,65292695,37.774187,-122.42919499999999,37.774396,-122.427551,5.0
65310820,65336580,37.77335,-122.435772,37.772420000000004,-122.435584,1.0
65315824,1511342574,37.764732,-122.45768899999999,37.764942,-122.456772,1.0
65317945,65326742,37.786221000000005,-122.4097,37.78529,-122.40951299999999,18.0
65318239,65351550,37.764399,-122.45353300000001,37.764518,-122.45258899999999,2.0
65319908,1723739359,37.791327,-122.39957199999999,37.790727000000004,-122.39957199999999,1.0
65324337,65350745,37.777563,-122.42144499999999,37.778029,-122.42153799999998,2.0
65326742,65326744,37.78529,-122.40951299999999,37.784361,-122.409327,5.0
65327914,65327912,37.771281,-122.437017,37.771488,-122.435396,9.0
65327918,65327916,37.770643,-122.44202,37.770855,-122.44036000000001,4.0
65327931,65327933,37.769531,-122.45072900000001,37.769385,-122.45188200000001,2.0
65327936,65327933,37.769174,-122.453554,37.769385,-122.45188200000001,15.0
65332181,65298376,37.768259,-122.453369,37.766379,-122.452975,1.0
65332806,65371286,37.7855,-122.407868,37.785714,-122.40622900000001,6.0
65333839,65287111,37.783617,-122.422665,37.784551,-122.42285600000001,7.0
65334128,65314163,37.786528999999994,-122.414822,37.787459000000005,-122.41501000000001,5.0
65336580,65310820,37.772420000000004,-122.435584,37.77335,-122.435772,1.0
65351554,65322554,37.76408,-122.455804,37.764308,-122.45423999999998,1.0
258758553,258758550,37.783837,-122.420947,37.784774,-122.421136,2.0
298082885,5352469988,37.774846999999994,-122.424002,37.775023,-122.422618,5.0
1511342574,65315824,37.764942,-122.456772,37.764732,-122.45768899999999,1.0
1580501216,1580501206,37.785808,-122.41299199999999,37.786015,-122.411348,10.0
5858516694,5858516691,37.788512,-122.402375,37.788015,-122.40311299999999,9.0
