startId,endId,startLat,startLon,endLat,endLon,roadCount
65295314,65307389,37.791838,-122.41083,37.792765,-122.411027,4.0
65295328,65295324,37.79142,-122.41412199999999,37.791631,-122.41248,4.0
65295337,65295340,37.790793,-122.419058,37.790584,-122.420701,6.0
65300073,65300078,37.782556,-122.3974,37.783788,-122.39894299999999,7.0
65306802,65300085,37.785888,-122.39937900000001,37.785015,-122.400478,71.0
65307389,65295314,37.792765,-122.411027,37.791838,-122.41083,2.0
65317030,1723739244,37.78801,-122.39981100000001,37.789284,-122.401398,20.0
65317042,65317045,37.785544,-122.39671899999999,37.784313,-122.395178,6.0
65319946,65303546,37.789953000000004,-122.410453,37.78902,-122.41026699999999,6.0
552853367,552853360,37.788292999999996,-122.408433,37.787365,-122.40824599999999,22.0
1564279875,65295340,37.790344,-122.422261,37.790584,-122.420701,4.0
1723738990,1723738833,37.787676,-122.40343600000001,37.786749,-122.404606,11.0
1723739121,1723738893,37.788031,-122.402984,37.788818,-122.40198799999999,29.0
2936165726,65317939,37.787566,-122.406589,37.786640000000006,-122.40641000000001,10.0
5858516685,1723738887,37.784912,-122.40693300000001,37.785714,-122.40591599999999,17.0
6319217963,65295314,37.792044,-122.40923500000001,37.791838,-122.41083,15.0
6375094234,65300085,37.783829,-122.39899399999999,37.785015,-122.400478,27.0
