startId,endId,startLat,startLon,endLat,endLon,roadCount
65289075,65283638,37.764115000000004,-122.39248799999999,37.764072999999996,-122.39318100000001,1.0
65290798,65281097,37.777369,-122.399767,37.777803999999996,-122.40031299999998,5.0
65293779,65315481,37.774814,-122.40099599999999,37.776574,-122.39877,8.0
65300052,6329528588,37.780094,-122.39431599999999,37.778384,-122.396483,14.0
65300069,65300073,37.782134,-122.396872,37.782556,-122.3974,7.0
65300085,65300097,37.785015,-122.400478,37.786260999999996,-122.402041,30.0
65325032,65306810,37.782728999999996,-122.40649599999999,37.781493,-122.40494199999999,12.0
65325041,65317544,37.77983,-122.402855,37.780266999999995,-122.403403,4.0
65335256,601267947,37.780361,-122.39908100000001,37.780046999999996,-122.39856,2.0
65351772,65306804,37.784484,-122.404257,37.783251,-122.402708,10.0
65355354,767815833,37.774644,-122.396377,37.766915000000004,-122.395292,10.0
259394880,259395097,37.765352,-122.39334199999999,37.767074,-122.395091,7.0
259395097,65293779,37.767074,-122.395091,37.774814,-122.40099599999999,34.0
259395677,767808208,37.742674,-122.397149,37.7573,-122.392205,12.0
1723738887,65351772,37.785714,-122.40591599999999,37.784484,-122.404257,75.0
1723738887,5858516688,37.785714,-122.40591599999999,37.786258000000004,-122.40523200000001,5.0
1723738990,1723739121,37.787676,-122.40343600000001,37.788031,-122.402984,1.0
1723739163,65325032,37.784013,-122.40807099999999,37.782728999999996,-122.40649599999999,8.0
2936165726,65317939,37.787566,-122.406589,37.786640000000006,-122.40641000000001,4.0
5858516685,1723738887,37.784912,-122.40693300000001,37.785714,-122.40591599999999,10.0
5858516688,1723738887,37.786258000000004,-122.40523200000001,37.785714,-122.40591599999999,6.0
6329528588,65300052,37.778384,-122.396483,37.780094,-122.39431599999999,8.0
