startId,endId,startLat,startLon,endLat,endLon,roadCount
65309820,65314241,37.768277000000005,-122.41999799999999,37.769059000000006,-122.42007199999999,4.0
65314348,65319667,37.769874,-122.42236799999999,37.771596,-122.422541,2.0
65315846,65281253,37.77042,-122.42019599999999,37.77039,-122.419859,1.0
65325009,65362987,37.774325,-122.417126,37.77317,-122.418594,5.0
65325654,3386704350,37.771011,-122.419646,37.772492,-122.418865,8.0
65334190,65365910,37.766804,-122.41766399999999,37.766870000000004,-122.41657,2.0
174643927,65319662,37.76746,-122.42213799999999,37.76654,-122.422044,3.0
1723738842,1723739183,37.772397999999995,-122.42263600000001,37.772946000000005,-122.421902,2.0
3386704350,260118044,37.772492,-122.418865,37.772842,-122.418631,4.0
4012499526,4904616766,37.769199,-122.41345,37.768681,-122.413453,11.0
4904614512,65303914,37.767069,-122.41329099999999,37.768027000000004,-122.41338400000001,1.0
