startId,endId,startLat,startLon,endLat,endLon,roadCount
65283514,298938951,37.752664,-122.390703,37.752635999999995,-122.39116499999999,3.0
65288943,65288945,37.752485,-122.393619,37.752429,-122.39466599999999,280.0
65290229,65293779,37.776045,-122.40253799999999,37.774814,-122.40099599999999,3.0
65293760,65293764,37.778508,-122.405631,37.778077,-122.40508700000001,4.0
65293768,65293766,37.777278,-122.40408300000001,37.777711,-122.404628,2.0
65293779,65290229,37.774814,-122.40099599999999,37.776045,-122.40253799999999,8.0
65293797,65303721,37.773625,-122.399431,37.771833,-122.40168200000001,10.0
65305454,1130284621,37.749813,-122.39530900000001,37.750809000000004,-122.395448,376.0
65306797,6375094231,37.786773,-122.39825900000001,37.785586,-122.396771,4.0
65306835,65306838,37.774370000000005,-122.413954,37.774043,-122.414368,1.0
65306847,65306853,37.77173,-122.416925,37.770796999999995,-122.41746299999998,1.0
65306853,65306847,37.770796999999995,-122.41746299999998,37.77173,-122.416925,1.0
65315466,65299058,37.781858,-122.39208400000001,37.782485,-122.39286499999999,6.0
65315504,65283737,37.770070000000004,-122.406998,37.771301,-122.40853700000001,2.0
65317045,65317042,37.784313,-122.395178,37.785544,-122.39671899999999,9.0
65317058,65315466,37.780618,-122.39054399999999,37.781858,-122.39208400000001,12.0
65317538,4547464634,37.782652,-122.40038200000001,37.783706,-122.399047,1.0
65317747,65339102,37.772538,-122.41008300000001,37.773018,-122.410697,3.0
65325061,65334473,37.775354,-122.39724,37.777072,-122.39503899999998,30.0
65334473,65325061,37.777072,-122.39503899999998,37.775354,-122.39724,15.0
65339102,65317568,37.773018,-122.410697,37.773773,-122.411627,6.0
259395097,65293779,37.767074,-122.395091,37.774814,-122.40099599999999,37.0
298938962,65283528,37.757591,-122.392121,37.755829999999996,-122.39199099999999,1.0
1130284621,65305454,37.750809000000004,-122.395448,37.749813,-122.39530900000001,32.0
2304626336,2304626360,37.770056,-122.40391899999999,37.770007,-122.404049,1.0
6375094231,65306797,37.785586,-122.396771,37.786773,-122.39825900000001,14.0
