startId,endId,startLat,startLon,endLat,endLon,roadCount
65284974,65292699,37.77554,-122.426098,37.775331,-122.42773999999999,6.0
65295314,65307389,37.791838,-122.41083,37.792765,-122.411027,15.0
65295336,65352454,37.791,-122.41741100000002,37.790048,-122.41722,7.0
65303533,65319923,37.789833,-122.40387199999999,37.790765,-122.404059,6.0
65303556,258758548,37.787766999999995,-122.420133,37.787568,-122.4217,8.0
65303559,65314175,37.787549,-122.421852,37.786614,-122.421663,5.0
65303561,65314183,37.78714,-122.42506499999999,37.786204,-122.424876,7.0
65306802,65317532,37.785888,-122.39937900000001,37.784663,-122.397851,8.0
65307376,6378899315,37.793185,-122.40773600000001,37.789711,-122.407036,14.0
65318993,65318991,37.776471,-122.426286,37.776004,-122.42619199999999,3.0
65326736,65343967,37.790884000000005,-122.41063899999999,37.790675,-122.412287,10.0
65327169,258758546,37.789629999999995,-122.42050900000001,37.789429999999996,-122.422076,10.0
65328705,65295293,37.791505,-122.40576000000001,37.792458,-122.405953,4.0
65329980,65306800,37.787455,-122.40050900000001,37.786206,-122.39898400000001,11.0
65350758,65373722,37.782688,-122.42248000000001,37.782888,-122.42091,5.0
65350764,65329111,37.789212,-122.423798,37.789003,-122.42544099999999,13.0
65356392,65350745,37.778242,-122.419972,37.778029,-122.42153799999998,4.0
258758548,258758547,37.787568,-122.4217,37.788499,-122.421888,8.0
258758554,258758555,37.781042,-122.420383,37.781971999999996,-122.42057199999999,5.0
298083538,298082888,37.776246,-122.42428500000001,37.776711999999996,-122.42438100000001,3.0
1723738833,1723738990,37.786749,-122.404606,37.787676,-122.40343600000001,9.0
1723738990,1723738833,37.787676,-122.40343600000001,37.786749,-122.404606,4.0
5352469999,65329081,37.776889000000004,-122.422997,37.776422,-122.422903,2.0
5352470018,5352470014,37.781076,-122.423842,37.780614,-122.423749,3.0
