startId,endId,startLat,startLon,endLat,endLon,roadCount
65286004,65285329,37.72497,-122.401564,37.731178,-122.403997,23.0
65315452,65290178,37.784732,-122.387896,37.787079999999996,-122.387708,4.0
65331705,65285332,37.738026,-122.401559,37.731256,-122.404103,20.0
65332866,65333353,37.806768,-122.41216000000001,37.806973,-122.410521,2.0
65333356,65333358,37.806356,-122.415449,37.80615,-122.41709499999999,6.0
65333358,65333356,37.80615,-122.41709499999999,37.806356,-122.415449,8.0
65333957,65345229,37.799315,-122.397551,37.800976,-122.39903600000001,6.0
65355330,666571224,37.774498,-122.39618200000001,37.776185999999996,-122.393988,24.0
259395097,65355330,37.767074,-122.395091,37.774498,-122.39618200000001,22.0
259395677,767808208,37.742674,-122.397149,37.7573,-122.392205,34.0
260193156,6311883025,37.777976,-122.39169199999999,37.779764,-122.38948300000001,17.0
260194288,260194406,37.804321,-122.40207,37.805141,-122.403175,2.0
322653582,65373362,37.794531,-122.393179,37.796015999999995,-122.39458300000001,9.0
767808208,259394878,37.7573,-122.392205,37.760605,-122.392324,19.0
3719529498,65333347,37.806831,-122.405922,37.807462,-122.40736799999999,10.0
3719575845,65363148,37.792546,-122.390971,37.793831,-122.392449,4.0
6311848839,3719575845,37.790919,-122.389922,37.792546,-122.390971,7.0
