startId,endId,startLat,startLon,endLat,endLon,roadCount
65281097,65281916,37.777803999999996,-122.40031299999998,37.779035,-122.401858,3.0
65284677,65284885,37.747095,-122.404509,37.739469,-122.408143,27.0
65295299,65352435,37.792256,-122.407552,37.791301000000004,-122.407358,1.0
65295314,6319217963,37.791838,-122.41083,37.792044,-122.40923500000001,8.0
65295324,65295328,37.791631,-122.41248,37.79142,-122.41412199999999,4.0
65300085,65306804,37.785015,-122.400478,37.783251,-122.402708,7.0
65352435,65295299,37.791301000000004,-122.407358,37.792256,-122.407552,3.0
65371530,65371540,37.771701,-122.406447,37.766047,-122.405244,12.0
65371540,729040229,37.766047,-122.405244,37.752553999999996,-122.402999,37.0
65371661,65285599,37.730114,-122.403995,37.726603000000004,-122.402483,10.0
552853367,386885670,37.788292999999996,-122.408433,37.788377000000004,-122.407772,1.0
1271001343,2936165726,37.788501000000004,-122.40679399999999,37.787566,-122.406589,6.0
1723738887,65351772,37.785714,-122.40591599999999,37.784484,-122.404257,57.0
6319217960,65303544,37.790156,-122.408854,37.789229,-122.408616,2.0
