startId,endId,startLat,startLon,endLat,endLon,roadCount
65291160,65291184,37.723616,-122.40078500000001,37.723921999999995,-122.402078,3.0
65300069,65300073,37.782134,-122.396872,37.782556,-122.3974,7.0
65300085,65306804,37.785015,-122.400478,37.783251,-122.402708,13.0
65306804,65306810,37.783251,-122.402708,37.781493,-122.40494199999999,19.0
65313131,65313133,37.784462,-122.40853200000001,37.785394000000004,-122.40869599999999,15.0
65317544,65325041,37.780266999999995,-122.403403,37.77983,-122.402855,3.0
65325032,65351772,37.782728999999996,-122.40649599999999,37.784484,-122.404257,11.0
65325032,1723739163,37.782728999999996,-122.40649599999999,37.784013,-122.40807099999999,11.0
65326742,65333814,37.78529,-122.40951299999999,37.785081,-122.41115900000001,7.0
65326744,65313131,37.784361,-122.409327,37.784462,-122.40853200000001,7.0
65331705,65285332,37.738026,-122.401559,37.731256,-122.404103,15.0
65333826,65317951,37.784664,-122.414446,37.785599,-122.414635,3.0
65355330,666571224,37.774498,-122.39618200000001,37.776185999999996,-122.393988,15.0
259395097,65355330,37.767074,-122.395091,37.774498,-122.39618200000001,16.0
259395677,767808208,37.742674,-122.397149,37.7573,-122.392205,24.0
767808208,259394878,37.7573,-122.392205,37.760605,-122.392324,22.0
1580501206,65317945,37.786015,-122.411348,37.786221000000005,-122.4097,74.0
1580501216,65333819,37.785808,-122.41299199999999,37.784873,-122.412803,4.0
1580501216,1580501206,37.785808,-122.41299199999999,37.786015,-122.411348,13.0
1723739163,65325032,37.784013,-122.40807099999999,37.782728999999996,-122.40649599999999,36.0
6375094234,65300085,37.783829,-122.39899399999999,37.785015,-122.400478,19.0
