startId,endId,startLat,startLon,endLat,endLon,roadCount
65287287,65325408,37.774764000000005,-122.454668,37.772902,-122.454299,5.0
65287662,65295434,37.785137,-122.463523,37.785273,-122.462457,1.0
65295383,4017324918,37.787275,-122.446816,37.787217,-122.44716799999999,1.0
65295401,65295399,37.78625,-122.45478899999999,37.786419,-122.45342099999999,1.0
65295436,65295435,37.784867,-122.465649,37.785002,-122.46458600000001,2.0
65299435,65299431,37.794601,-122.44006599999999,37.794810999999996,-122.438418,2.0
65299440,65333918,37.794389,-122.44173300000001,37.793440999999994,-122.441542,1.0
65301556,65295375,37.788787,-122.44231299999998,37.787873,-122.44213300000001,1.0
65302772,258910919,37.782952,-122.46443799999999,37.781089,-122.464304,3.0
65308364,65315792,37.77619,-122.458529,37.775617,-122.45848799999999,1.0
65312664,65312662,37.799828000000005,-122.41413100000001,37.800036999999996,-122.41248300000001,1.0
65312672,65312674,37.799413,-122.417422,37.799309,-122.418245,2.0
65312687,65327183,37.798766,-122.42235500000001,37.797834,-122.42216699999999,5.0
65312695,65312693,37.798140999999994,-122.42728500000001,37.798349,-122.42564399999999,6.0
65315787,65308495,37.778009999999995,-122.45866000000001,37.779357,-122.458757,1.0
65315790,65308364,37.777287,-122.45860800000001,37.77619,-122.458529,1.0
65322716,65312708,37.797818,-122.43734099999999,37.796886,-122.437152,3.0
65336103,65322699,37.800414,-122.424452,37.799481,-122.42426200000001,2.0
65337445,65339516,37.791639,-122.44117800000001,37.790758000000004,-122.441001,1.0
65345282,65345281,37.797416,-122.42545600000001,37.797616,-122.42388500000001,3.0
65364582,65317181,37.799896000000004,-122.436075,37.800818,-122.436275,10.0
258910905,258910914,37.781335,-122.458899,37.781284,-122.46001899999999,2.0
262078981,65350777,37.800849,-122.42783200000001,37.801059,-122.42619099999999,1.0
262078983,262078982,37.800431,-122.431122,37.80064,-122.42948,5.0
262078987,65341513,37.799593,-122.437701,37.799215000000004,-122.437625,1.0
330661311,612767658,37.797861,-122.406742,37.797515999999995,-122.40618300000001,1.0
330666983,6378899554,37.800313,-122.41028500000002,37.799543,-122.409153,9.0
4008988364,65317181,37.800686,-122.437317,37.800818,-122.436275,3.0
4012202147,65299431,37.795744,-122.438607,37.794810999999996,-122.438418,1.0
4019577207,330662141,37.799487,-122.409001,37.798696,-122.40788799999999,6.0
