startId,endId,startLat,startLon,endLat,endLon,roadCount
65315463,65315465,37.78362,-122.38985500000001,37.78247,-122.39131100000002,11.0
65315463,65324701,37.78362,-122.38985500000001,37.784131,-122.390497,7.0
65315463,65325725,37.78362,-122.38985500000001,37.78288,-122.38893999999999,3.0
65315465,65315463,37.78247,-122.39131100000002,37.78362,-122.38985500000001,12.0
65315466,65315473,37.781858,-122.39208400000001,37.780977,-122.393199,1.0
65334467,65315465,37.781248,-122.389758,37.78247,-122.39131100000002,1.0
65344366,65329517,37.734348,-122.40455,37.734289000000004,-122.40549399999999,1.0
259395097,65355330,37.767074,-122.395091,37.774498,-122.39618200000001,2.0
259395677,767808208,37.742674,-122.397149,37.7573,-122.392205,3.0
260193155,260193156,37.776306,-122.39383500000001,37.777976,-122.39169199999999,1.0
767808208,259394878,37.7573,-122.392205,37.760605,-122.392324,2.0
