startId,endId,startLat,startLon,endLat,endLon,roadCount
65287287,65325408,37.774764000000005,-122.454668,37.772902,-122.454299,4.0
65288952,65288945,37.752311,-122.39651299999998,37.752429,-122.39466599999999,156.0
65290336,258886236,37.749612,-122.40885,37.748411,-122.40873300000001,2.0
65293581,65324849,37.760242,-122.419228,37.76184,-122.41938200000001,2.0
65294235,65318046,37.761421999999996,-122.426165,37.761281,-122.42839099999999,4.0
65296314,65296312,37.765736,-122.43549399999999,37.766536,-122.435571,1.0
65296321,65296324,37.76347,-122.435276,37.76271,-122.435203,1.0
65296327,65324863,37.76089,-122.435028,37.760959,-122.433904,3.0
65301508,259138834,37.771063,-122.43873300000001,37.771269000000004,-122.43711,2.0
65302189,65363245,37.757044,-122.41892299999999,37.755444,-122.41877,3.0
65305454,1130284621,37.749813,-122.39530900000001,37.750809000000004,-122.395448,335.0
65312216,65318046,37.761161,-122.43056999999999,37.761281,-122.42839099999999,2.0
65313348,65327923,37.770434,-122.44366200000002,37.770218,-122.445361,1.0
65317606,65296251,37.752506,-122.414102,37.752571,-122.41301299999999,2.0
65319658,65319656,37.762578000000005,-122.42166999999999,37.761701,-122.421578,2.0
65322285,65290335,37.75275,-122.41008899999999,37.752806,-122.409149,1.0
65327927,65307322,37.769804,-122.448595,37.769667,-122.44966299999999,2.0
65345359,65299791,37.765052000000004,-122.41968899999999,37.764996000000004,-122.420581,2.0
65348937,65328414,37.749384,-122.402533,37.749409,-122.40206299999998,2.0
65359046,65322310,37.753844,-122.41861599999999,37.752243,-122.41846299999999,9.0
65361720,65327936,37.770107,-122.45374299999999,37.769174,-122.453554,2.0
435824442,4944670427,37.751047,-122.39338400000001,37.749972,-122.393373,192.0
4022924680,4022927416,37.773502,-122.46483,37.773637,-122.46376599999999,1.0
4944670427,298940483,37.749972,-122.393373,37.749877000000005,-122.394222,21.0
