startId,endId,startLat,startLon,endLat,endLon,roadCount
65290798,65281097,37.777369,-122.399767,37.777803999999996,-122.40031299999998,3.0
65295314,65295320,37.791838,-122.41083,37.791725,-122.411731,15.0
65295377,65295375,37.787663,-122.443775,37.787873,-122.44213300000001,5.0
65300052,6329528588,37.780094,-122.39431599999999,37.778384,-122.396483,5.0
65313131,1723739163,37.784462,-122.40853200000001,37.784013,-122.40807099999999,1.0
65315466,65299058,37.781858,-122.39208400000001,37.782485,-122.39286499999999,2.0
65317045,65317042,37.784313,-122.395178,37.785544,-122.39671899999999,7.0
65317193,65317192,37.799981,-122.44286399999999,37.800193,-122.44119599999999,11.0
65322720,65336125,37.797188,-122.442299,37.798122,-122.44248799999998,1.0
65325032,65306810,37.782728999999996,-122.40649599999999,37.781493,-122.40494199999999,14.0
65325041,65317544,37.77983,-122.402855,37.780266999999995,-122.403403,1.0
65326736,65343967,37.790884000000005,-122.41063899999999,37.790675,-122.412287,1.0
65326742,65326744,37.78529,-122.40951299999999,37.784361,-122.409327,12.0
65327169,258758546,37.789629999999995,-122.42050900000001,37.789429999999996,-122.422076,5.0
65328367,65364582,37.800106,-122.434431,37.799896000000004,-122.436075,3.0
65334120,65314158,37.786947,-122.41153600000001,37.787876000000004,-122.411723,6.0
65336106,65350777,37.800215,-122.42602099999999,37.801059,-122.42619099999999,5.0
65336669,65338267,37.782798,-122.444474,37.782617,-122.44586100000001,2.0
65336671,65319999,37.786485,-122.44521999999999,37.785558,-122.44503200000001,1.0
65336921,65339516,37.78988,-122.440825,37.790758000000004,-122.441001,2.0
65337433,65350772,37.793728,-122.42471,37.794609,-122.424889,2.0
65338394,258482635,37.782359,-122.449106,37.782252,-122.449569,28.0
65339518,65337445,37.792516,-122.441355,37.791639,-122.44117800000001,1.0
65339521,65299440,37.795322999999996,-122.44192199999999,37.794389,-122.44173300000001,1.0
65343967,65295324,37.790675,-122.412287,37.791631,-122.41248,5.0
65348274,65357242,37.799687,-122.43772,37.799478,-122.43936299999999,6.0
65350764,65295345,37.789212,-122.423798,37.790165,-122.42399099999999,9.0
65351392,65319056,37.800733,-122.4295,37.800525,-122.431141,4.0
65352454,65352457,37.790048,-122.41722,37.789838,-122.41886399999999,4.0
262263365,65317193,37.799056,-122.442677,37.799981,-122.44286399999999,3.0
6329528588,65300052,37.778384,-122.396483,37.780094,-122.39431599999999,3.0
