startId,endId,startLat,startLon,endLat,endLon,roadCount
65283914,65322266,37.744832,-122.405078,37.753336,-122.402851,26.0
65284677,65284885,37.747095,-122.404509,37.739469,-122.408143,19.0
65290933,65317350,37.763393,-122.40438700000001,37.764665,-122.404509,2.0
65290949,65308708,37.763217,-122.407323,37.761936,-122.40726399999998,1.0
65302139,65308730,37.757771999999996,-122.406866,37.756833,-122.406779,1.0
65308735,65308740,37.756168,-122.406718,37.754573,-122.40656399999999,1.0
65308767,65345333,37.765781,-122.40756599999999,37.765845,-122.406567,1.0
65310195,65310196,37.767201,-122.405723,37.765908,-122.405604,1.0
65310196,65310195,37.765908,-122.405604,37.767201,-122.405723,2.0
65322266,65286435,37.753336,-122.402851,37.761786,-122.405882,20.0
65335612,767827024,37.720573,-122.400154,37.714804,-122.397974,12.0
65371661,65285599,37.730114,-122.403995,37.726603000000004,-122.402483,7.0
65371816,65371828,37.729626,-122.403499,37.73434,-122.406121,9.0
265666764,775298151,37.751377000000005,-122.406249,37.750813,-122.406158,1.0
766946830,65283914,37.740903,-122.40768700000001,37.744832,-122.405078,11.0
1970807574,1659365989,37.71434,-122.397314,37.718907,-122.399406,8.0
