startId,endId,startLat,startLon,endLat,endLon,roadCount
65284950,65315477,37.779529,-122.39813400000001,37.778302000000004,-122.396588,14.0
65285622,65334473,37.777683,-122.395816,37.777072,-122.39503899999998,11.0
65290178,6311843504,37.787079999999996,-122.387708,37.789645,-122.388406,8.0
65303500,6311848840,37.790082,-122.39098,37.790745,-122.39014499999999,3.0
65306804,65317542,37.783251,-122.402708,37.782025,-122.401176,15.0
65308413,65306789,37.791151,-122.39581499999998,37.789922999999995,-122.39428000000001,14.0
65314156,552853367,37.788084000000005,-122.410077,37.788292999999996,-122.408433,16.0
65314158,65314156,37.787876000000004,-122.411723,37.788084000000005,-122.410077,15.0
65317030,65334510,37.78801,-122.39981100000001,37.789771,-122.39756399999999,18.0
65319911,65303525,37.791182,-122.400773,37.79025,-122.400589,6.0
65327403,65336474,37.792413,-122.39861,37.792260999999996,-122.39978500000001,5.0
65334473,260193330,37.777072,-122.39503899999998,37.776376,-122.394177,19.0
65351772,65306804,37.784484,-122.404257,37.783251,-122.402708,17.0
65351780,65282779,37.781211,-122.400159,37.780791,-122.399635,22.0
65363153,65308413,37.790462,-122.396689,37.791151,-122.39581499999998,4.0
260193331,6329528595,37.778155,-122.39191699999999,37.776462,-122.39406699999999,5.0
890045127,65306787,37.789386,-122.39185800000001,37.790615,-122.393406,12.0
1271001343,2936165726,37.788501000000004,-122.40679399999999,37.787566,-122.406589,8.0
1578907668,65317939,37.786434,-122.408056,37.786640000000006,-122.40641000000001,17.0
1723738887,65351772,37.785714,-122.40591599999999,37.784484,-122.404257,39.0
1723739244,1723738893,37.789284,-122.401398,37.788818,-122.40198799999999,4.0
2936165726,552853360,37.787566,-122.406589,37.787365,-122.40824599999999,10.0
6311843504,6311848839,37.789645,-122.388406,37.790919,-122.389922,15.0
6311883023,260193331,37.779922,-122.389677,37.778155,-122.39191699999999,5.0
6311883028,65315452,37.781769,-122.38813200000001,37.784732,-122.387896,10.0
6329528595,6329528592,37.776462,-122.39406699999999,37.777148,-122.39493700000001,6.0
