startId,endId,startLat,startLon,endLat,endLon,roadCount
65300052,65299118,37.780094,-122.39431599999999,37.78071,-122.39508799999999,3.0
65300097,1723738990,37.786260999999996,-122.402041,37.787676,-122.40343600000001,15.0
65303538,6378899319,37.789635,-122.40543500000001,37.789496,-122.40651000000001,1.0
65303544,65303546,37.789229,-122.408616,37.78902,-122.41026699999999,2.0
65331705,65285332,37.738026,-122.401559,37.731256,-122.404103,5.0
65355330,666571224,37.774498,-122.39618200000001,37.776185999999996,-122.393988,10.0
259395097,65355330,37.767074,-122.395091,37.774498,-122.39618200000001,11.0
259395677,767808208,37.742674,-122.397149,37.7573,-122.392205,16.0
260193331,6329528595,37.778155,-122.39191699999999,37.776462,-122.39406699999999,3.0
767808208,259394878,37.7573,-122.392205,37.760605,-122.392324,14.0
1659365989,65286004,37.718907,-122.399406,37.72497,-122.401564,7.0
1723738990,1723738833,37.787676,-122.40343600000001,37.786749,-122.404606,1.0
6375094234,65300085,37.783829,-122.39899399999999,37.785015,-122.400478,13.0
