startId,endId,startLat,startLon,endLat,endLon,roadCount
65283717,733638862,37.769032,-122.40691799999999,37.769449,-122.410976,6.0
65283914,65322266,37.744832,-122.405078,37.753336,-122.402851,12.0
65284015,65281218,37.769667999999996,-122.416319,37.771868,-122.42332900000001,14.0
65322266,65286435,37.753336,-122.402851,37.761786,-122.405882,18.0
65329079,298082887,37.775958,-122.42281000000001,37.775782,-122.42419,5.0
267455444,267455446,37.774821,-122.42421000000002,37.773889000000004,-122.424022,6.0
267455482,2763295990,37.773903000000004,-122.42391200000002,37.774834999999996,-122.4241,1.0
295222440,65282848,37.71114,-122.39549099999999,37.716826,-122.398195,1.0
298083538,65329081,37.776246,-122.42428500000001,37.776422,-122.422903,1.0
307638472,267455444,37.775763,-122.42434399999999,37.774821,-122.42421000000002,2.0
764927374,65285332,37.732108000000004,-122.414852,37.731256,-122.404103,3.0
1659365989,65286004,37.718907,-122.399406,37.72497,-122.401564,11.0
