startId,endId,startLat,startLon,endLat,endLon,roadCount
65293636,65318050,37.759695,-122.428248,37.760490999999995,-122.428324,1.0
65312259,65312260,37.75157,-122.42965900000002,37.750762,-122.429577,2.0
65314189,65303568,37.785388,-122.43131100000001,37.786321,-122.4315,1.0
65317406,65307880,37.762896999999995,-122.428527,37.762071,-122.428449,1.0
65317967,258760438,37.783526,-122.43093400000001,37.784442,-122.43111999999999,2.0
65318063,65318060,37.753302000000005,-122.427608,37.754901000000004,-122.427756,1.0
65319976,65328348,37.787234000000005,-122.431831,37.788167,-122.432018,4.0
65328191,65328189,37.773258,-122.42900700000001,37.772805,-122.42891499999999,2.0
65328196,65306336,37.775121,-122.429383,37.774654999999996,-122.42928799999999,2.0
65328354,65328351,37.792683000000004,-122.43293100000001,37.791806,-122.432754,1.0
65336114,65328364,37.798961,-122.43588600000001,37.799170000000004,-122.434242,1.0
65360287,65317145,37.801995,-122.41963,37.802919,-122.41981799999999,3.0
258759749,258759746,37.779778,-122.430324,37.778845000000004,-122.430136,1.0
6336978422,6323949673,37.767737,-122.42891599999999,37.769462,-122.429144,28.0
6336978435,65318041,37.766135,-122.428901,37.764506,-122.42868,1.0
