startId,endId,startLat,startLon,endLat,endLon,roadCount
65303546,65314156,37.78902,-122.41026699999999,37.788084000000005,-122.410077,12.0
65313138,1578907668,37.786318,-122.40895400000001,37.786434,-122.408056,12.0
65314161,65314158,37.787667,-122.413366,37.787876000000004,-122.411723,17.0
65314171,65314166,37.787042,-122.418298,37.78725,-122.416657,12.0
65314187,65314183,37.785787,-122.42816599999999,37.786204,-122.424876,2.0
65317939,1580501214,37.786640000000006,-122.40641000000001,37.786836,-122.404855,6.0
65326740,65317945,37.787156,-122.40988899999999,37.786221000000005,-122.4097,12.0
65327910,65327908,37.771696,-122.433751,37.771906,-122.43211000000001,6.0
65339290,65308325,37.777806,-122.438336,37.778736,-122.438523,4.0
65354072,65310795,37.776367,-122.41959399999999,37.775431,-122.419398,5.0
65354072,65350740,37.776367,-122.41959399999999,37.776167,-122.42116499999999,3.0
65365168,65310809,37.773047999999996,-122.430651,37.773978,-122.43083899999999,1.0
65365172,65365176,37.780502,-122.432157,37.781434999999995,-122.432345,2.0
258758038,65352339,37.778279,-122.419826,37.780081,-122.420189,5.0
258758549,258758548,37.786634,-122.42151299999999,37.787568,-122.4217,6.0
258758553,258758550,37.783837,-122.420947,37.784774,-122.421136,4.0
258759765,65314189,37.78537,-122.431455,37.785388,-122.43131100000001,1.0
259138837,259138835,37.773132000000004,-122.437487,37.772202,-122.437299,4.0
259138838,65301517,37.774066,-122.437676,37.773859,-122.439297,7.0
259138840,259138838,37.774997,-122.43786399999999,37.774066,-122.437676,4.0
552853367,552853360,37.788292999999996,-122.408433,37.787365,-122.40824599999999,4.0
1723738887,65351772,37.785714,-122.40591599999999,37.784484,-122.404257,36.0
1864987699,1723739163,37.784577,-122.407357,37.784013,-122.40807099999999,9.0
2936165726,552853360,37.787566,-122.406589,37.787365,-122.40824599999999,10.0
5352469988,65310799,37.775023,-122.422618,37.775234000000005,-122.420975,3.0
