startId,endId,startLat,startLon,endLat,endLon,roadCount
65314175,65334139,37.786614,-122.421663,37.785686,-122.421476,48.0
65319973,65319971,37.787861,-122.4269,37.788071,-122.425253,9.0
65327169,65319964,37.789629999999995,-122.42050900000001,37.788697,-122.420321,6.0
65327171,65307414,37.792392,-122.421067,37.791513,-122.42088899999999,6.0
65327174,65327171,37.793271000000004,-122.421245,37.792392,-122.421067,7.0
65327181,258758539,37.795953999999995,-122.42178600000001,37.795755,-122.423353,6.0
65328721,65334013,37.797824,-122.40703300000001,37.797627,-122.40863200000001,3.0
65329111,65319971,37.789003,-122.42544099999999,37.788071,-122.425253,6.0
65333837,65373722,37.783817,-122.421097,37.782888,-122.42091,5.0
65333938,65372847,37.795735,-122.423506,37.794809,-122.423318,4.0
65333988,330661310,37.79802,-122.405498,37.797875,-122.40663400000001,7.0
65334013,65332850,37.797627,-122.40863200000001,37.79741,-122.410275,5.0
65334120,65334125,37.786947,-122.41153600000001,37.786738,-122.413179,28.0
65334128,65334133,37.786528999999994,-122.414822,37.78632,-122.41646899999999,13.0
65334137,65327158,37.786111,-122.41811100000001,37.785903000000005,-122.419757,17.0
65337001,65307417,37.792173,-122.42278600000002,37.791294,-122.42260900000001,4.0
65337430,65374555,37.793925,-122.42314099999999,37.793051,-122.422964,10.0
65350758,65373722,37.782688,-122.42248000000001,37.782888,-122.42091,2.0
65350764,65329111,37.789212,-122.423798,37.789003,-122.42544099999999,10.0
65351407,65319973,37.788793,-122.42708799999998,37.787861,-122.4269,2.0
65352459,65350764,37.789411,-122.422228,37.789212,-122.423798,11.0
65373722,65350758,37.782888,-122.42091,37.782688,-122.42248000000001,2.0
258758548,258758547,37.787568,-122.4217,37.788499,-122.421888,4.0
258758552,258758553,37.782907,-122.42076000000002,37.783837,-122.420947,3.0
1580501206,65317945,37.786015,-122.411348,37.786221000000005,-122.4097,17.0
