startId,endId,startLat,startLon,endLat,endLon,roadCount
65281270,766946830,37.738721000000005,-122.407995,37.740903,-122.40768700000001,4.0
65286004,65371816,37.72497,-122.401564,37.729626,-122.403499,7.0
65293760,65317547,37.778508,-122.405631,37.779447999999995,-122.40444099999999,2.0
65294171,65309838,37.767882,-122.42663600000002,37.767946,-122.425559,1.0
65294542,258967878,37.762632,-122.42613200000001,37.763028999999996,-122.42617,1.0
65306810,65317544,37.781493,-122.40494199999999,37.780266999999995,-122.403403,3.0
65307847,65294289,37.75177,-122.426332,37.751836,-122.425243,1.0
65309810,65314222,37.768536,-122.41563400000001,37.76934,-122.415622,3.0
65309820,65314241,37.768277000000005,-122.41999799999999,37.769059000000006,-122.42007199999999,4.0
65317557,65303706,37.776321,-122.408401,37.776753,-122.407854,4.0
65317568,65317565,37.773773,-122.411627,37.774993,-122.41008300000001,2.0
65317572,65317570,37.771863,-122.414046,37.77282,-122.412834,5.0
65317576,1266060482,37.770895,-122.415003,37.769657,-122.415568,1.0
65318063,65303632,37.753302000000005,-122.427608,37.753225,-122.42869499999999,1.0
65318067,65303637,37.751703000000006,-122.427449,37.751637,-122.42854799999999,1.0
65319637,65288855,37.752111,-122.420666,37.750513,-122.42050800000001,4.0
258886228,1636827304,37.748355,-122.41150900000001,37.748331,-122.412609,1.0
258967876,353696659,37.764647,-122.426326,37.765319,-122.42638999999998,2.0
258967883,258967882,37.758236,-122.42570900000001,37.759031,-122.42578600000002,1.0
258967886,6346191382,37.755036,-122.425402,37.755842,-122.42547900000001,1.0
258968240,65309828,37.768017,-122.424365,37.768146,-122.4222,3.0
258968250,65322322,37.751981,-122.42283400000001,37.752055,-122.421596,1.0
539989856,65293760,37.778162,-122.40606899999999,37.778508,-122.405631,3.0
1677788984,65309810,37.768471000000005,-122.416724,37.768536,-122.41563400000001,1.0
4021550350,4766859101,37.748262,-122.41588700000001,37.748218,-122.417943,5.0
4021550355,4021550350,37.748278000000006,-122.41494399999999,37.748262,-122.41588700000001,2.0
4021550367,4021550366,37.748168,-122.420296,37.748908,-122.42036599999999,1.0
