startId,endId,startLat,startLon,endLat,endLon,roadCount
65280393,65280398,37.733184,-122.43113799999999,37.733001,-122.431977,1.0
65282960,3117933968,37.733601,-122.431109,37.733952,-122.43038700000001,1.0
65296767,65318699,37.745616,-122.422175,37.746383,-122.42225800000001,1.0
65320069,65335078,37.730439000000004,-122.436526,37.730721,-122.435671,1.0
65334903,2624373700,37.727446,-122.441119,37.727796999999995,-122.44195900000001,1.0
65335105,300756001,37.734964,-122.42845200000001,37.739829,-122.424057,1.0
65357946,65357948,37.72746,-122.446574,37.728277,-122.446579,2.0
65357946,65363728,37.72746,-122.446574,37.727465,-122.44533100000001,1.0
258777278,258777392,37.718866,-122.44828500000001,37.725784999999995,-122.44618200000001,2.0
258777392,764912790,37.725784999999995,-122.44618200000001,37.729703,-122.440173,1.0
258777639,65282960,37.732239,-122.43498400000001,37.733601,-122.431109,1.0
258968252,258968251,37.748776,-122.422522,37.750382,-122.422678,1.0
260191102,3978797440,37.742303,-122.423227,37.743953999999995,-122.422601,1.0
764912790,351962617,37.729703,-122.440173,37.732886,-122.432561,2.0
1712505069,3117933951,37.730738,-122.43912900000001,37.730608000000004,-122.438999,1.0
2449296877,65282876,37.731909,-122.43589399999999,37.731578000000006,-122.436543,1.0
