startId,endId,startLat,startLon,endLat,endLon,roadCount
65287213,5352470007,37.77854,-122.425017,37.778748,-122.423371,1.0
65287225,65287216,37.777934,-122.429803,37.778332,-122.42666200000001,2.0
65290217,65300059,37.781326,-122.39586000000001,37.78176,-122.396403,4.0
65295336,65295332,37.791,-122.41741100000002,37.791208000000005,-122.41576699999999,6.0
65295340,258758545,37.790584,-122.420701,37.790423,-122.42227700000001,9.0
65295345,65295342,37.790165,-122.42399099999999,37.790324,-122.42241299999999,5.0
65299118,65290217,37.78071,-122.39508799999999,37.781326,-122.39586000000001,14.0
65300049,65317058,37.778855,-122.39276399999999,37.780618,-122.39054399999999,14.0
65300085,65300097,37.785015,-122.400478,37.786260999999996,-122.402041,47.0
65300097,1723738990,37.786260999999996,-122.402041,37.787676,-122.40343600000001,79.0
65303529,65305814,37.790043,-122.402221,37.789106,-122.402032,13.0
65303541,1271001343,37.789436,-122.40698200000001,37.788501000000004,-122.40679399999999,35.0
65303544,65303546,37.789229,-122.408616,37.78902,-122.41026699999999,12.0
65303550,65303552,37.788603,-122.413555,37.788394,-122.415199,12.0
65315466,65315473,37.781858,-122.39208400000001,37.780977,-122.393199,8.0
65317030,1723739244,37.78801,-122.39981100000001,37.789284,-122.401398,11.0
65317058,65315466,37.780618,-122.39054399999999,37.781858,-122.39208400000001,50.0
65317713,65317045,37.783426,-122.396302,37.784313,-122.395178,4.0
65319923,65305815,37.790765,-122.404059,37.790979,-122.40241,14.0
65319946,6319217960,37.789953000000004,-122.410453,37.790156,-122.408854,16.0
65329103,65329101,37.783409000000006,-122.42431200000001,37.782947,-122.424219,1.0
65329111,65319971,37.789003,-122.42544099999999,37.788071,-122.425253,7.0
65334111,65314146,37.787965,-122.403497,37.788901,-122.40368400000001,14.0
65352450,65295332,37.790257000000004,-122.415575,37.791208000000005,-122.41576699999999,9.0
65352450,65352454,37.790257000000004,-122.415575,37.790048,-122.41722,7.0
552853367,65303544,37.788292999999996,-122.408433,37.789229,-122.408616,16.0
3406604945,3406598342,37.790414,-122.40682199999999,37.790371,-122.406426,2.0
