startId,endId,startLat,startLon,endLat,endLon,roadCount
65282779,65335256,37.780791,-122.399635,37.780361,-122.39908100000001,4.0
65296837,260336123,37.804142,-122.425202,37.803205,-122.425009,3.0
65298435,65285879,37.805431,-122.427127,37.804193,-122.426826,1.0
65298435,65318252,37.805431,-122.427127,37.806713,-122.427549,1.0
65300073,65300078,37.782556,-122.3974,37.783788,-122.39894299999999,11.0
65300078,5080202405,37.783788,-122.39894299999999,37.784214,-122.39843300000001,3.0
65306802,65300085,37.785888,-122.39937900000001,37.785015,-122.400478,30.0
65306804,65317542,37.783251,-122.402708,37.782025,-122.401176,8.0
65314175,65334139,37.786614,-122.421663,37.785686,-122.421476,34.0
65317174,65317170,37.801656,-122.429686,37.801865,-122.42803899999998,1.0
65317181,65317179,37.800818,-122.436275,37.801029,-122.434618,1.0
65317181,65364582,37.800818,-122.436275,37.799896000000004,-122.436075,4.0
65317557,65303706,37.776321,-122.408401,37.776753,-122.407854,7.0
65328364,65292772,37.799170000000004,-122.434242,37.799378999999995,-122.432597,1.0
65333938,65372847,37.795735,-122.423506,37.794809,-122.423318,8.0
65336106,65350777,37.800215,-122.42602099999999,37.801059,-122.42619099999999,15.0
65352337,65352330,37.780499,-122.41698999999998,37.780726,-122.41533899999999,6.0
65352459,65319966,37.789411,-122.422228,37.788478999999995,-122.42204,6.0
258758534,260336153,37.800433,-122.424298,37.801341,-122.424477,2.0
258758555,258758552,37.781971999999996,-122.42057199999999,37.782907,-122.42076000000002,5.0
260336123,260336124,37.803205,-122.425009,37.802274,-122.424824,5.0
260336124,65343053,37.802274,-122.424824,37.801353999999996,-122.42463400000001,6.0
262078986,65341510,37.799802,-122.43605600000001,37.799426000000004,-122.43598,9.0
6329528592,65300049,37.777148,-122.39493700000001,37.778855,-122.39276399999999,4.0
6375094231,65306797,37.785586,-122.396771,37.786773,-122.39825900000001,8.0
