startId,endId,startLat,startLon,endLat,endLon,roadCount
65303546,65303548,37.78902,-122.41026699999999,37.788810999999995,-122.41191200000002,11.0
65303548,65303550,37.788810999999995,-122.41191200000002,37.788603,-122.413555,5.0
65313131,65313133,37.784462,-122.40853200000001,37.785394000000004,-122.40869599999999,10.0
65313133,65326742,37.785394000000004,-122.40869599999999,37.78529,-122.40951299999999,4.0
65313138,1578907668,37.786318,-122.40895400000001,37.786434,-122.408056,9.0
65314161,65314158,37.787667,-122.413366,37.787876000000004,-122.411723,14.0
65317939,65371286,37.786640000000006,-122.40641000000001,37.785714,-122.40622900000001,10.0
65317939,1580501214,37.786640000000006,-122.40641000000001,37.786836,-122.404855,5.0
65317951,1580501216,37.785599,-122.414635,37.785808,-122.41299199999999,4.0
65317957,65327154,37.784973,-122.41957,37.784036,-122.419381,2.0
65327403,65336474,37.792413,-122.39861,37.792260999999996,-122.39978500000001,3.0
65333831,65333834,37.784455,-122.41609199999999,37.784246,-122.417736,1.0
65333834,65327154,37.784246,-122.417736,37.784036,-122.419381,1.0
65351772,65306804,37.784484,-122.404257,37.783251,-122.402708,17.0
65354421,65327151,37.783315,-122.417548,37.783106,-122.419192,2.0
65354421,65333834,37.783315,-122.417548,37.784246,-122.417736,7.0
258756405,1723738865,37.793276,-122.39636000000002,37.793813,-122.39568,3.0
1271001343,2936165726,37.788501000000004,-122.40679399999999,37.787566,-122.406589,11.0
1578907668,65317939,37.786434,-122.408056,37.786640000000006,-122.40641000000001,15.0
1723738833,1723738990,37.786749,-122.404606,37.787676,-122.40343600000001,15.0
1723738887,65351772,37.785714,-122.40591599999999,37.784484,-122.404257,63.0
1723738998,1723738865,37.793772,-122.393878,37.793813,-122.39568,15.0
1723739123,65334510,37.79105,-122.39916299999999,37.789771,-122.39756399999999,5.0
1723739266,65308413,37.79244,-122.39740400000001,37.791151,-122.39581499999998,11.0
1723768769,65295275,37.793665000000004,-122.39648000000001,37.793513,-122.397627,8.0
