startId,endId,startLat,startLon,endLat,endLon,roadCount
65295320,65295314,37.791725,-122.411731,37.791838,-122.41083,10.0
65295332,65295336,37.791208000000005,-122.41576699999999,37.791,-122.41741100000002,7.0
65306940,65351748,37.7757,-122.41644699999999,37.775278,-122.41592299999999,4.0
65307376,6378899315,37.793185,-122.40773600000001,37.789711,-122.407036,9.0
65310799,65350740,37.775234000000005,-122.420975,37.776167,-122.42116499999999,9.0
65314180,65303560,37.786414,-122.42323300000001,37.787349,-122.423422,8.0
65314241,265440514,37.769059000000006,-122.42007199999999,37.769118,-122.41917099999999,1.0
65325009,65362987,37.774325,-122.417126,37.77317,-122.418594,4.0
65326740,65317945,37.787156,-122.40988899999999,37.786221000000005,-122.4097,11.0
65334193,1677788981,37.765194,-122.41750400000001,37.765117,-122.41866499999999,8.0
65350747,65308289,37.779892,-122.42191100000001,37.780823,-122.422103,5.0
65352435,65295299,37.791301000000004,-122.407358,37.792256,-122.407552,1.0
65352435,6319217970,37.791301000000004,-122.407358,37.791098,-122.408952,8.0
65362987,1723739386,37.77317,-122.418594,37.775143,-122.419201,3.0
258758039,65324329,37.777317,-122.41960900000001,37.777782,-122.419725,2.0
258758551,258758549,37.785705,-122.421324,37.786634,-122.42151299999999,5.0
258758553,258758550,37.783837,-122.420947,37.784774,-122.421136,7.0
552853367,65303544,37.788292999999996,-122.408433,37.789229,-122.408616,9.0
1564279875,65295340,37.790344,-122.422261,37.790584,-122.420701,8.0
1723563897,65294163,37.76856,-122.42751899999999,37.769028000000006,-122.426906,7.0
1723563949,6336978436,37.766968,-122.429528,37.767355,-122.42901100000002,8.0
1723739163,65313131,37.784013,-122.40807099999999,37.784462,-122.40853200000001,5.0
2248769212,65292398,37.770865,-122.42459,37.771347999999996,-122.42398,1.0
4061806112,1723738829,37.780452000000004,-122.412484,37.782207,-122.41035600000001,9.0
4061806118,4061806119,37.780527,-122.412576,37.778776,-122.414826,15.0
4547300241,260117854,37.769875,-122.41770600000001,37.770252,-122.417626,1.0
4548596610,65374289,37.770901,-122.41803300000001,37.770204,-122.41773700000002,1.0
6319217969,65295299,37.792056,-122.409143,37.792256,-122.407552,8.0
