x,y,count
54.0,65.0,2.0
54.0,66.0,1.0
54.0,70.0,1.0
54.0,71.0,1.0
54.0,73.0,1.0
54.0,75.0,4.0
55.0,13.0,1.0
55.0,28.0,1.0
55.0,29.0,4.0
55.0,30.0,1.0
55.0,31.0,1.0
55.0,33.0,1.0
55.0,36.0,1.0
55.0,46.0,1.0
55.0,47.0,1.0
55.0,49.0,1.0
55.0,50.0,1.0
55.0,54.0,2.0
55.0,55.0,4.0
55.0,58.0,2.0
55.0,59.0,1.0
55.0,62.0,1.0
55.0,63.0,2.0
55.0,64.0,2.0
55.0,65.0,1.0
55.0,71.0,1.0
55.0,73.0,3.0
55.0,75.0,1.0
56.0,20.0,1.0
56.0,23.0,1.0
56.0,31.0,1.0
56.0,35.0,1.0
56.0,43.0,1.0
56.0,46.0,1.0
56.0,47.0,1.0
56.0,49.0,2.0
56.0,50.0,2.0
56.0,54.0,6.0
56.0,56.0,1.0
56.0,57.0,4.0
56.0,59.0,2.0
56.0,65.0,2.0
56.0,66.0,1.0
56.0,70.0,1.0
56.0,71.0,1.0
56.0,73.0,2.0
56.0,75.0,9.0
57.0,17.0,1.0
57.0,19.0,1.0
57.0,20.0,1.0
57.0,21.0,4.0
57.0,22.0,1.0
57.0,24.0,1.0
57.0,36.0,2.0
57.0,39.0,1.0
57.0,42.0,1.0
57.0,43.0,1.0
57.0,44.0,1.0
57.0,50.0,1.0
57.0,51.0,2.0
57.0,54.0,3.0
57.0,55.0,3.0
57.0,56.0,4.0
57.0,58.0,1.0
57.0,59.0,1.0
57.0,63.0,2.0
57.0,64.0,1.0
57.0,65.0,2.0
57.0,68.0,1.0
57.0,72.0,1.0
57.0,74.0,1.0
57.0,75.0,3.0
57.0,76.0,1.0
57.0,77.0,1.0
58.0,19.0,3.0
58.0,25.0,1.0
58.0,27.0,1.0
58.0,28.0,1.0
58.0,29.0,1.0
58.0,31.0,1.0
58.0,38.0,1.0
58.0,40.0,1.0
58.0,42.0,2.0
58.0,44.0,2.0
58.0,45.0,1.0
58.0,46.0,1.0
58.0,48.0,2.0
58.0,50.0,3.0
58.0,51.0,2.0
58.0,52.0,5.0
58.0,53.0,2.0
58.0,54.0,5.0
58.0,55.0,4.0
58.0,56.0,2.0
58.0,57.0,2.0
58.0,58.0,1.0
58.0,59.0,1.0
58.0,60.0,2.0
58.0,63.0,4.0
58.0,65.0,1.0
58.0,66.0,2.0
58.0,67.0,5.0
58.0,68.0,1.0
58.0,69.0,1.0
58.0,71.0,1.0
58.0,72.0,1.0
58.0,73.0,1.0
58.0,74.0,2.0
58.0,75.0,1.0
58.0,76.0,5.0
58.0,78.0,2.0
59.0,28.0,1.0
59.0,29.0,1.0
59.0,31.0,1.0
59.0,35.0,1.0
59.0,37.0,3.0
59.0,43.0,2.0
59.0,44.0,2.0
59.0,46.0,1.0
59.0,49.0,3.0
59.0,50.0,1.0
59.0,51.0,1.0
59.0,52.0,4.0
59.0,53.0,3.0
59.0,54.0,3.0
59.0,56.0,1.0
59.0,57.0,2.0
59.0,58.0,1.0
59.0,59.0,2.0
59.0,60.0,4.0
59.0,61.0,1.0
59.0,62.0,3.0
59.0,63.0,2.0
59.0,64.0,3.0
59.0,65.0,2.0
59.0,66.0,4.0
59.0,67.0,1.0
59.0,68.0,1.0
59.0,69.0,1.0
59.0,71.0,1.0
59.0,73.0,1.0
59.0,74.0,1.0
59.0,79.0,1.0
60.0,17.0,1.0
60.0,20.0,1.0
60.0,30.0,1.0
60.0,34.0,1.0
60.0,35.0,1.0
60.0,36.0,2.0
60.0,41.0,5.0
60.0,42.0,1.0
60.0,44.0,1.0
60.0,49.0,21.0
60.0,50.0,9.0
60.0,52.0,6.0
60.0,53.0,1.0
60.0,54.0,14.0
60.0,55.0,3.0
60.0,56.0,3.0
60.0,57.0,2.0
60.0,58.0,2.0
60.0,59.0,3.0
60.0,60.0,4.0
60.0,61.0,3.0
60.0,62.0,4.0
60.0,63.0,7.0
60.0,64.0,2.0
60.0,65.0,2.0
60.0,66.0,2.0
60.0,67.0,7.0
60.0,69.0,1.0
60.0,73.0,1.0
60.0,74.0,2.0
60.0,79.0,1.0
60.0,81.0,1.0
61.0,32.0,1.0
61.0,36.0,1.0
61.0,37.0,1.0
61.0,38.0,6.0
61.0,39.0,3.0
61.0,40.0,1.0
61.0,41.0,2.0
61.0,42.0,3.0
61.0,43.0,2.0
61.0,44.0,1.0
61.0,45.0,5.0
61.0,46.0,2.0
61.0,47.0,1.0
61.0,48.0,2.0
61.0,49.0,1.0
61.0,50.0,1.0
61.0,52.0,5.0
61.0,53.0,8.0
61.0,54.0,6.0
61.0,55.0,5.0
61.0,56.0,6.0
61.0,57.0,3.0
61.0,61.0,1.0
61.0,62.0,2.0
61.0,63.0,4.0
61.0,65.0,15.0
61.0,66.0,2.0
61.0,68.0,1.0
61.0,69.0,2.0
61.0,72.0,1.0
61.0,74.0,2.0
62.0,20.0,3.0
62.0,31.0,1.0
62.0,32.0,1.0
62.0,33.0,3.0
62.0,34.0,2.0
62.0,35.0,1.0
62.0,36.0,2.0
62.0,39.0,1.0
62.0,40.0,1.0
62.0,41.0,8.0
62.0,44.0,1.0
62.0,46.0,1.0
62.0,49.0,2.0
62.0,50.0,7.0
62.0,51.0,1.0
62.0,52.0,1.0
62.0,53.0,1.0
62.0,54.0,2.0
62.0,55.0,1.0
62.0,56.0,8.0
62.0,57.0,1.0
62.0,59.0,2.0
62.0,60.0,4.0
62.0,61.0,2.0
62.0,62.0,1.0
62.0,63.0,6.0
62.0,64.0,2.0
62.0,65.0,5.0
62.0,66.0,2.0
62.0,67.0,2.0
62.0,70.0,1.0
62.0,72.0,1.0
62.0,74.0,3.0
62.0,75.0,1.0
62.0,79.0,4.0
63.0,17.0,1.0
63.0,20.0,1.0
63.0,31.0,4.0
63.0,33.0,34.0
63.0,34.0,1.0
63.0,35.0,2.0
63.0,36.0,1.0
63.0,37.0,1.0
63.0,39.0,3.0
63.0,50.0,6.0
63.0,52.0,1.0
63.0,54.0,2.0
63.0,56.0,3.0
63.0,57.0,7.0
63.0,58.0,1.0
63.0,59.0,1.0
63.0,60.0,2.0
63.0,61.0,8.0
63.0,62.0,3.0
63.0,63.0,4.0
63.0,64.0,2.0
63.0,65.0,4.0
63.0,66.0,2.0
63.0,67.0,5.0
63.0,68.0,1.0
63.0,69.0,2.0
63.0,70.0,10.0
63.0,71.0,2.0
63.0,74.0,1.0
63.0,80.0,1.0
64.0,31.0,1.0
64.0,33.0,5.0
64.0,34.0,2.0
64.0,37.0,1.0
64.0,38.0,2.0
64.0,41.0,1.0
64.0,42.0,2.0
64.0,43.0,3.0
64.0,45.0,3.0
64.0,47.0,1.0
64.0,50.0,4.0
64.0,51.0,1.0
64.0,55.0,7.0
64.0,56.0,1.0
64.0,57.0,6.0
64.0,58.0,7.0
64.0,59.0,2.0
64.0,60.0,3.0
64.0,61.0,5.0
64.0,62.0,5.0
64.0,63.0,1.0
64.0,64.0,4.0
64.0,65.0,1.0
64.0,66.0,1.0
64.0,69.0,1.0
64.0,74.0,1.0
64.0,77.0,8.0
64.0,80.0,3.0
65.0,33.0,4.0
65.0,39.0,2.0
65.0,53.0,2.0
65.0,54.0,1.0
65.0,56.0,3.0
65.0,58.0,3.0
65.0,59.0,8.0
65.0,60.0,5.0
65.0,61.0,2.0
65.0,63.0,10.0
65.0,64.0,1.0
65.0,65.0,4.0
65.0,66.0,2.0
65.0,68.0,1.0
65.0,69.0,1.0
65.0,71.0,2.0
65.0,72.0,1.0
65.0,80.0,1.0
66.0,18.0,1.0
66.0,31.0,5.0
66.0,33.0,5.0
66.0,37.0,3.0
66.0,38.0,1.0
66.0,50.0,2.0
66.0,52.0,1.0
66.0,53.0,5.0
66.0,54.0,3.0
66.0,55.0,2.0
66.0,56.0,1.0
66.0,58.0,5.0
66.0,59.0,3.0
66.0,60.0,4.0
66.0,61.0,7.0
66.0,62.0,3.0
66.0,63.0,3.0
66.0,64.0,4.0
66.0,65.0,4.0
66.0,66.0,3.0
66.0,67.0,3.0
66.0,68.0,1.0
66.0,73.0,1.0
66.0,75.0,2.0
66.0,77.0,3.0
66.0,79.0,1.0
66.0,81.0,1.0
67.0,21.0,1.0
67.0,22.0,1.0
67.0,33.0,3.0
67.0,35.0,1.0
67.0,36.0,1.0
67.0,38.0,1.0
67.0,39.0,1.0
67.0,52.0,1.0
67.0,54.0,1.0
67.0,55.0,2.0
67.0,56.0,3.0
67.0,57.0,1.0
67.0,59.0,2.0
67.0,60.0,11.0
67.0,61.0,3.0
67.0,62.0,4.0
67.0,63.0,4.0
67.0,64.0,8.0
67.0,65.0,2.0
67.0,66.0,2.0
67.0,68.0,1.0
67.0,70.0,1.0
67.0,74.0,1.0
67.0,75.0,1.0
67.0,77.0,1.0
68.0,19.0,1.0
68.0,22.0,2.0
68.0,26.0,1.0
68.0,27.0,1.0
68.0,28.0,2.0
68.0,33.0,6.0
68.0,37.0,2.0
68.0,47.0,1.0
68.0,49.0,1.0
68.0,50.0,2.0
68.0,51.0,2.0
68.0,52.0,1.0
68.0,53.0,2.0
68.0,54.0,1.0
68.0,56.0,1.0
68.0,59.0,7.0
68.0,61.0,1.0
68.0,62.0,9.0
68.0,63.0,4.0
68.0,64.0,12.0
68.0,65.0,12.0
68.0,66.0,2.0
68.0,67.0,3.0
68.0,68.0,1.0
68.0,69.0,1.0
68.0,73.0,5.0
68.0,76.0,3.0
68.0,77.0,1.0
69.0,22.0,3.0
69.0,28.0,4.0
69.0,29.0,3.0
69.0,33.0,2.0
69.0,42.0,3.0
69.0,43.0,4.0
69.0,44.0,1.0
69.0,47.0,1.0
69.0,49.0,3.0
69.0,50.0,3.0
69.0,52.0,1.0
69.0,53.0,2.0
69.0,54.0,1.0
69.0,57.0,1.0
69.0,58.0,3.0
69.0,60.0,1.0
69.0,61.0,3.0
69.0,62.0,1.0
69.0,63.0,8.0
69.0,64.0,4.0
69.0,65.0,1.0
69.0,66.0,5.0
69.0,67.0,1.0
69.0,73.0,7.0
69.0,75.0,1.0
70.0,19.0,1.0
70.0,22.0,2.0
70.0,23.0,1.0
70.0,29.0,2.0
70.0,32.0,4.0
70.0,33.0,2.0
70.0,34.0,1.0
70.0,41.0,1.0
70.0,44.0,2.0
70.0,45.0,1.0
70.0,46.0,1.0
70.0,47.0,1.0
70.0,48.0,1.0
70.0,49.0,2.0
70.0,50.0,3.0
70.0,51.0,1.0
70.0,55.0,2.0
70.0,56.0,1.0
70.0,57.0,3.0
70.0,59.0,1.0
70.0,60.0,1.0
70.0,62.0,20.0
70.0,63.0,67.0
70.0,64.0,5.0
70.0,65.0,1.0
70.0,66.0,8.0
70.0,67.0,1.0
70.0,68.0,1.0
70.0,70.0,1.0
70.0,71.0,1.0
70.0,72.0,4.0
70.0,73.0,2.0
70.0,74.0,1.0
70.0,75.0,1.0
70.0,76.0,4.0
71.0,17.0,1.0
71.0,18.0,6.0
71.0,31.0,1.0
71.0,32.0,4.0
71.0,33.0,5.0
71.0,34.0,4.0
71.0,36.0,3.0
71.0,37.0,3.0
71.0,38.0,4.0
71.0,39.0,3.0
71.0,40.0,5.0
71.0,49.0,1.0
71.0,54.0,1.0
71.0,56.0,49.0
71.0,60.0,3.0
71.0,61.0,1.0
71.0,62.0,1.0
71.0,63.0,3.0
71.0,64.0,4.0
71.0,65.0,5.0
71.0,67.0,1.0
71.0,68.0,6.0
71.0,69.0,4.0
71.0,70.0,1.0
71.0,71.0,1.0
71.0,72.0,2.0
71.0,77.0,1.0
72.0,14.0,2.0
72.0,24.0,1.0
72.0,34.0,9.0
72.0,52.0,1.0
72.0,55.0,1.0
72.0,57.0,1.0
72.0,60.0,1.0
72.0,61.0,1.0
72.0,63.0,2.0
72.0,64.0,1.0
72.0,65.0,5.0
72.0,66.0,3.0
72.0,68.0,2.0
72.0,69.0,1.0
72.0,71.0,1.0
72.0,77.0,2.0
73.0,11.0,1.0
73.0,12.0,1.0
73.0,30.0,1.0
73.0,32.0,3.0
73.0,33.0,2.0
73.0,34.0,1.0
73.0,53.0,3.0
73.0,54.0,1.0
73.0,57.0,1.0
73.0,58.0,2.0
73.0,59.0,2.0
73.0,65.0,3.0
73.0,66.0,4.0
73.0,67.0,1.0
73.0,68.0,1.0
73.0,69.0,2.0
73.0,70.0,4.0
74.0,7.0,1.0
74.0,8.0,2.0
74.0,30.0,1.0
74.0,32.0,1.0
74.0,33.0,1.0
74.0,34.0,3.0
74.0,52.0,2.0
74.0,58.0,1.0
74.0,59.0,1.0
74.0,60.0,1.0
74.0,61.0,1.0
74.0,62.0,1.0
74.0,63.0,1.0
74.0,64.0,1.0
74.0,65.0,5.0
74.0,66.0,1.0
74.0,67.0,4.0
74.0,68.0,5.0
74.0,69.0,5.0
74.0,74.0,1.0
75.0,32.0,1.0
75.0,34.0,5.0
75.0,49.0,2.0
75.0,51.0,3.0
75.0,54.0,1.0
75.0,58.0,3.0
75.0,60.0,2.0
75.0,63.0,13.0
75.0,64.0,1.0
75.0,66.0,2.0
75.0,67.0,2.0
75.0,68.0,2.0
75.0,69.0,2.0
75.0,70.0,2.0
75.0,74.0,1.0
76.0,30.0,4.0
76.0,34.0,11.0
76.0,35.0,270.0
76.0,36.0,157.0
76.0,48.0,1.0
76.0,54.0,1.0
76.0,55.0,1.0
76.0,59.0,1.0
76.0,60.0,1.0
76.0,61.0,1.0
76.0,62.0,1.0
76.0,63.0,1.0
76.0,66.0,2.0
76.0,68.0,1.0
76.0,72.0,3.0
77.0,30.0,1.0
77.0,31.0,2.0
77.0,34.0,10.0
77.0,35.0,308.0
77.0,36.0,216.0
77.0,45.0,1.0
77.0,47.0,5.0
77.0,56.0,1.0
77.0,59.0,1.0
77.0,61.0,1.0
77.0,62.0,1.0
77.0,63.0,1.0
77.0,65.0,2.0
77.0,67.0,1.0
77.0,68.0,1.0
78.0,33.0,1.0
78.0,34.0,2.0
78.0,35.0,1.0
78.0,36.0,1.0
78.0,39.0,3.0
78.0,40.0,2.0
78.0,41.0,3.0
78.0,42.0,1.0
78.0,56.0,2.0
78.0,57.0,4.0
78.0,58.0,1.0
78.0,59.0,1.0
78.0,60.0,6.0
78.0,63.0,2.0
78.0,65.0,1.0
79.0,36.0,1.0
79.0,43.0,1.0
79.0,62.0,1.0
79.0,64.0,1.0
79.0,69.0,1.0
80.0,46.0,2.0
80.0,59.0,1.0
80.0,61.0,1.0
80.0,63.0,9.0
80.0,64.0,1.0
80.0,65.0,1.0
81.0,43.0,1.0
81.0,60.0,1.0
81.0,65.0,1.0
81.0,66.0,1.0
82.0,47.0,7.0
83.0,67.0,1.0
83.0,68.0,1.0
85.0,70.0,1.0
85.0,71.0,2.0
87.0,72.0,1.0
87.0,73.0,1.0
89.0,75.0,1.0
90.0,76.0,1.0
92.0,79.0,2.0
94.0,80.0,1.0
94.0,81.0,1.0
96.0,83.0,1.0
97.0,84.0,1.0
