x,y,count
9.0,28.0,1.0
9.0,31.0,1.0
9.0,32.0,2.0
12.0,28.0,1.0
14.0,28.0,1.0
17.0,28.0,1.0
20.0,28.0,1.0
20.0,41.0,1.0
20.0,43.0,1.0
21.0,37.0,1.0
22.0,59.0,1.0
22.0,62.0,2.0
23.0,45.0,1.0
23.0,59.0,1.0
23.0,69.0,4.0
24.0,29.0,1.0
24.0,39.0,1.0
24.0,42.0,2.0
24.0,44.0,2.0
24.0,46.0,2.0
24.0,47.0,1.0
24.0,59.0,1.0
25.0,23.0,1.0
25.0,27.0,1.0
25.0,30.0,1.0
25.0,34.0,2.0
25.0,35.0,1.0
25.0,40.0,1.0
25.0,45.0,1.0
25.0,47.0,1.0
25.0,58.0,1.0
25.0,59.0,2.0
25.0,63.0,1.0
26.0,15.0,1.0
26.0,59.0,6.0
27.0,47.0,1.0
27.0,59.0,2.0
27.0,63.0,1.0
28.0,47.0,1.0
28.0,59.0,1.0
30.0,47.0,1.0
30.0,59.0,1.0
31.0,26.0,1.0
31.0,44.0,1.0
31.0,45.0,5.0
31.0,47.0,2.0
31.0,59.0,2.0
31.0,64.0,1.0
32.0,25.0,1.0
32.0,46.0,1.0
32.0,47.0,2.0
32.0,59.0,2.0
32.0,60.0,1.0
33.0,29.0,1.0
33.0,46.0,1.0
33.0,59.0,2.0
34.0,46.0,1.0
34.0,47.0,1.0
34.0,59.0,2.0
35.0,34.0,1.0
35.0,48.0,1.0
35.0,59.0,2.0
36.0,7.0,5.0
36.0,21.0,1.0
36.0,48.0,1.0
36.0,59.0,1.0
36.0,64.0,1.0
37.0,14.0,1.0
37.0,18.0,1.0
37.0,59.0,2.0
38.0,3.0,1.0
38.0,38.0,1.0
38.0,47.0,1.0
38.0,49.0,1.0
38.0,51.0,1.0
38.0,55.0,1.0
38.0,57.0,2.0
39.0,4.0,1.0
39.0,27.0,4.0
39.0,28.0,1.0
39.0,29.0,1.0
39.0,30.0,1.0
39.0,47.0,1.0
39.0,51.0,1.0
39.0,52.0,2.0
39.0,59.0,1.0
39.0,60.0,1.0
40.0,43.0,1.0
40.0,47.0,3.0
40.0,48.0,1.0
40.0,50.0,1.0
40.0,60.0,1.0
40.0,64.0,1.0
41.0,13.0,2.0
41.0,31.0,1.0
41.0,50.0,5.0
41.0,52.0,1.0
41.0,60.0,4.0
41.0,65.0,1.0
42.0,41.0,2.0
42.0,50.0,3.0
42.0,51.0,1.0
42.0,59.0,3.0
42.0,60.0,1.0
42.0,67.0,5.0
43.0,12.0,1.0
43.0,13.0,1.0
43.0,14.0,1.0
43.0,47.0,1.0
43.0,50.0,3.0
43.0,57.0,1.0
43.0,59.0,1.0
43.0,60.0,2.0
43.0,67.0,1.0
44.0,32.0,1.0
44.0,44.0,2.0
44.0,50.0,4.0
44.0,51.0,3.0
44.0,52.0,2.0
44.0,53.0,3.0
44.0,54.0,1.0
44.0,64.0,1.0
45.0,10.0,1.0
45.0,13.0,1.0
45.0,32.0,6.0
45.0,33.0,1.0
45.0,34.0,1.0
45.0,38.0,1.0
45.0,42.0,1.0
45.0,44.0,3.0
45.0,54.0,3.0
45.0,55.0,2.0
45.0,65.0,1.0
46.0,34.0,1.0
46.0,37.0,1.0
46.0,40.0,2.0
46.0,46.0,2.0
46.0,53.0,1.0
46.0,55.0,1.0
46.0,61.0,1.0
46.0,64.0,1.0
46.0,72.0,2.0
46.0,73.0,2.0
46.0,74.0,9.0
46.0,76.0,4.0
47.0,13.0,1.0
47.0,43.0,1.0
47.0,51.0,1.0
47.0,52.0,1.0
47.0,53.0,1.0
47.0,55.0,2.0
47.0,59.0,4.0
47.0,61.0,1.0
47.0,66.0,1.0
47.0,67.0,1.0
47.0,69.0,2.0
47.0,70.0,1.0
47.0,72.0,1.0
47.0,75.0,1.0
48.0,18.0,2.0
48.0,25.0,1.0
48.0,33.0,1.0
48.0,43.0,1.0
48.0,47.0,1.0
48.0,51.0,1.0
48.0,53.0,3.0
48.0,55.0,1.0
48.0,61.0,3.0
48.0,62.0,1.0
48.0,63.0,4.0
48.0,64.0,2.0
48.0,74.0,2.0
48.0,75.0,2.0
49.0,23.0,1.0
49.0,24.0,2.0
49.0,25.0,1.0
49.0,29.0,1.0
49.0,42.0,2.0
49.0,43.0,1.0
49.0,44.0,1.0
49.0,51.0,4.0
49.0,53.0,35.0
49.0,54.0,17.0
49.0,55.0,3.0
49.0,56.0,3.0
49.0,57.0,2.0
49.0,58.0,2.0
49.0,64.0,1.0
49.0,69.0,1.0
49.0,74.0,1.0
49.0,75.0,7.0
49.0,76.0,3.0
50.0,16.0,1.0
50.0,19.0,2.0
50.0,44.0,1.0
50.0,48.0,1.0
50.0,49.0,1.0
50.0,50.0,4.0
50.0,51.0,9.0
50.0,52.0,1.0
50.0,53.0,9.0
50.0,54.0,4.0
50.0,55.0,2.0
50.0,56.0,2.0
50.0,57.0,1.0
50.0,62.0,1.0
50.0,74.0,8.0
50.0,75.0,1.0
50.0,76.0,2.0
51.0,18.0,2.0
51.0,19.0,1.0
51.0,36.0,1.0
51.0,37.0,2.0
51.0,38.0,1.0
51.0,39.0,1.0
51.0,42.0,4.0
51.0,43.0,23.0
51.0,44.0,5.0
51.0,45.0,10.0
51.0,46.0,5.0
51.0,47.0,1.0
51.0,48.0,4.0
51.0,51.0,1.0
51.0,52.0,1.0
51.0,53.0,3.0
51.0,54.0,1.0
51.0,59.0,1.0
51.0,65.0,2.0
51.0,69.0,1.0
51.0,72.0,3.0
51.0,74.0,6.0
52.0,15.0,2.0
52.0,18.0,1.0
52.0,19.0,7.0
52.0,20.0,1.0
52.0,22.0,1.0
52.0,34.0,1.0
52.0,35.0,1.0
52.0,45.0,3.0
52.0,46.0,5.0
52.0,47.0,1.0
52.0,52.0,2.0
52.0,53.0,1.0
52.0,54.0,1.0
52.0,59.0,1.0
52.0,61.0,2.0
52.0,62.0,2.0
52.0,63.0,1.0
52.0,64.0,1.0
52.0,65.0,1.0
52.0,66.0,3.0
52.0,70.0,30.0
