x,y,count
4.0,39.0,1.0
4.0,40.0,2.0
4.0,43.0,1.0
4.0,45.0,3.0
5.0,33.0,1.0
7.0,29.0,1.0
7.0,46.0,1.0
9.0,32.0,1.0
10.0,29.0,1.0
11.0,31.0,1.0
12.0,46.0,1.0
13.0,31.0,1.0
16.0,28.0,2.0
17.0,28.0,1.0
17.0,52.0,1.0
18.0,42.0,1.0
19.0,28.0,1.0
19.0,46.0,1.0
19.0,52.0,1.0
20.0,28.0,1.0
20.0,52.0,1.0
21.0,42.0,1.0
21.0,44.0,1.0
21.0,46.0,1.0
21.0,48.0,1.0
21.0,53.0,1.0
21.0,54.0,1.0
21.0,58.0,2.0
21.0,59.0,3.0
21.0,60.0,2.0
22.0,28.0,1.0
22.0,29.0,1.0
22.0,42.0,1.0
22.0,45.0,1.0
22.0,57.0,1.0
22.0,59.0,2.0
22.0,99.0,1.0
23.0,38.0,1.0
23.0,41.0,1.0
23.0,44.0,1.0
23.0,47.0,1.0
23.0,59.0,2.0
23.0,89.0,1.0
23.0,90.0,1.0
23.0,97.0,1.0
24.0,35.0,1.0
24.0,42.0,1.0
24.0,47.0,2.0
24.0,59.0,2.0
24.0,81.0,1.0
24.0,82.0,1.0
25.0,24.0,1.0
25.0,29.0,12.0
25.0,42.0,1.0
25.0,52.0,1.0
25.0,53.0,1.0
25.0,57.0,1.0
25.0,80.0,4.0
26.0,17.0,1.0
26.0,20.0,1.0
26.0,21.0,2.0
26.0,26.0,1.0
26.0,28.0,1.0
26.0,29.0,2.0
26.0,53.0,1.0
26.0,59.0,2.0
26.0,62.0,1.0
26.0,79.0,1.0
26.0,81.0,13.0
27.0,10.0,1.0
27.0,19.0,1.0
27.0,53.0,1.0
27.0,58.0,1.0
27.0,59.0,3.0
27.0,60.0,1.0
27.0,62.0,2.0
27.0,64.0,1.0
27.0,78.0,1.0
28.0,1.0,1.0
28.0,3.0,1.0
28.0,10.0,1.0
28.0,19.0,2.0
28.0,20.0,1.0
28.0,42.0,1.0
28.0,52.0,1.0
28.0,77.0,1.0
29.0,50.0,1.0
29.0,53.0,1.0
29.0,59.0,2.0
29.0,62.0,1.0
29.0,69.0,1.0
29.0,78.0,1.0
30.0,49.0,1.0
30.0,52.0,2.0
30.0,53.0,4.0
30.0,56.0,1.0
30.0,62.0,1.0
31.0,27.0,1.0
31.0,43.0,1.0
31.0,46.0,3.0
31.0,47.0,2.0
31.0,49.0,2.0
31.0,50.0,2.0
31.0,53.0,3.0
31.0,59.0,1.0
31.0,61.0,15.0
32.0,10.0,1.0
32.0,27.0,3.0
32.0,44.0,1.0
32.0,47.0,1.0
32.0,48.0,1.0
32.0,53.0,2.0
32.0,59.0,1.0
32.0,61.0,2.0
32.0,62.0,1.0
32.0,76.0,1.0
33.0,29.0,1.0
33.0,37.0,1.0
33.0,40.0,1.0
33.0,43.0,2.0
33.0,44.0,1.0
33.0,46.0,2.0
33.0,53.0,1.0
33.0,54.0,7.0
33.0,56.0,1.0
33.0,59.0,1.0
33.0,64.0,1.0
34.0,18.0,1.0
34.0,47.0,1.0
34.0,53.0,1.0
34.0,59.0,2.0
34.0,63.0,2.0
34.0,64.0,2.0
34.0,76.0,1.0
35.0,33.0,1.0
35.0,45.0,1.0
35.0,47.0,2.0
35.0,48.0,2.0
35.0,54.0,1.0
35.0,56.0,1.0
35.0,66.0,1.0
36.0,10.0,1.0
36.0,11.0,1.0
36.0,32.0,1.0
36.0,33.0,1.0
36.0,45.0,9.0
36.0,46.0,2.0
36.0,54.0,1.0
36.0,58.0,1.0
36.0,59.0,1.0
36.0,63.0,3.0
37.0,45.0,2.0
37.0,54.0,4.0
37.0,60.0,1.0
37.0,63.0,2.0
37.0,77.0,1.0
38.0,13.0,1.0
38.0,19.0,1.0
38.0,31.0,1.0
38.0,46.0,3.0
38.0,47.0,3.0
38.0,49.0,2.0
38.0,50.0,1.0
38.0,54.0,4.0
38.0,63.0,6.0
38.0,67.0,1.0
38.0,77.0,1.0
39.0,47.0,4.0
39.0,48.0,2.0
39.0,49.0,2.0
39.0,50.0,8.0
39.0,52.0,4.0
39.0,53.0,4.0
39.0,54.0,5.0
39.0,60.0,2.0
39.0,63.0,1.0
39.0,64.0,1.0
39.0,67.0,1.0
40.0,13.0,1.0
40.0,40.0,4.0
40.0,43.0,1.0
40.0,44.0,3.0
40.0,46.0,3.0
40.0,47.0,7.0
40.0,48.0,1.0
40.0,49.0,2.0
40.0,50.0,2.0
40.0,51.0,1.0
40.0,53.0,1.0
40.0,55.0,3.0
40.0,74.0,1.0
41.0,6.0,1.0
41.0,30.0,1.0
41.0,40.0,1.0
41.0,46.0,1.0
41.0,48.0,1.0
41.0,49.0,1.0
41.0,50.0,7.0
41.0,52.0,1.0
41.0,56.0,1.0
41.0,60.0,1.0
41.0,64.0,3.0
41.0,77.0,1.0
42.0,41.0,1.0
42.0,47.0,1.0
42.0,48.0,1.0
42.0,50.0,4.0
42.0,51.0,1.0
42.0,52.0,4.0
42.0,55.0,1.0
42.0,64.0,2.0
42.0,68.0,1.0
42.0,70.0,1.0
42.0,73.0,10.0
42.0,76.0,1.0
42.0,78.0,6.0
42.0,80.0,1.0
43.0,10.0,1.0
43.0,12.0,1.0
43.0,31.0,1.0
43.0,41.0,2.0
43.0,42.0,1.0
43.0,43.0,1.0
43.0,44.0,2.0
43.0,45.0,1.0
43.0,48.0,3.0
43.0,49.0,1.0
43.0,50.0,7.0
43.0,53.0,4.0
43.0,54.0,1.0
43.0,55.0,1.0
43.0,56.0,1.0
43.0,58.0,2.0
43.0,59.0,3.0
43.0,60.0,5.0
43.0,61.0,3.0
43.0,62.0,3.0
43.0,63.0,1.0
43.0,64.0,4.0
43.0,65.0,1.0
43.0,73.0,2.0
43.0,75.0,1.0
43.0,76.0,3.0
43.0,78.0,2.0
43.0,79.0,1.0
43.0,80.0,3.0
44.0,14.0,1.0
44.0,19.0,1.0
44.0,44.0,2.0
44.0,47.0,1.0
44.0,50.0,9.0
44.0,51.0,3.0
44.0,52.0,8.0
44.0,53.0,10.0
44.0,54.0,4.0
44.0,55.0,6.0
