x,y,count
24.0,83.0,1.0
26.0,59.0,1.0
27.0,7.0,1.0
27.0,59.0,3.0
27.0,61.0,1.0
27.0,78.0,1.0
28.0,53.0,1.0
28.0,59.0,3.0
28.0,60.0,1.0
29.0,50.0,5.0
29.0,51.0,1.0
29.0,67.0,1.0
29.0,75.0,1.0
30.0,59.0,1.0
31.0,6.0,1.0
31.0,52.0,1.0
31.0,77.0,1.0
33.0,6.0,1.0
33.0,8.0,3.0
33.0,59.0,1.0
34.0,8.0,1.0
34.0,52.0,1.0
35.0,76.0,1.0
36.0,6.0,1.0
36.0,51.0,1.0
36.0,59.0,1.0
36.0,76.0,1.0
37.0,5.0,1.0
37.0,63.0,1.0
38.0,51.0,1.0
38.0,63.0,1.0
38.0,77.0,1.0
39.0,60.0,1.0
39.0,63.0,4.0
40.0,62.0,1.0
40.0,64.0,1.0
41.0,60.0,1.0
42.0,60.0,1.0
42.0,62.0,1.0
42.0,64.0,1.0
43.0,78.0,1.0
44.0,11.0,1.0
44.0,53.0,1.0
44.0,79.0,1.0
45.0,64.0,1.0
45.0,74.0,1.0
46.0,6.0,1.0
46.0,8.0,1.0
46.0,9.0,1.0
46.0,17.0,1.0
46.0,61.0,1.0
46.0,64.0,1.0
46.0,67.0,1.0
46.0,79.0,1.0
47.0,65.0,1.0
47.0,66.0,1.0
47.0,79.0,1.0
48.0,6.0,1.0
48.0,63.0,1.0
48.0,64.0,5.0
48.0,74.0,1.0
49.0,6.0,1.0
49.0,10.0,1.0
49.0,54.0,1.0
49.0,65.0,1.0
50.0,6.0,1.0
50.0,67.0,1.0
50.0,74.0,2.0
51.0,13.0,1.0
51.0,38.0,1.0
51.0,41.0,1.0
51.0,44.0,1.0
51.0,45.0,1.0
51.0,54.0,1.0
51.0,62.0,1.0
51.0,64.0,1.0
51.0,79.0,1.0
52.0,15.0,1.0
52.0,30.0,1.0
52.0,35.0,1.0
52.0,54.0,1.0
52.0,55.0,1.0
52.0,78.0,1.0
53.0,30.0,1.0
53.0,31.0,1.0
53.0,33.0,1.0
53.0,35.0,1.0
53.0,46.0,1.0
53.0,52.0,1.0
53.0,62.0,1.0
53.0,63.0,1.0
53.0,66.0,2.0
53.0,67.0,3.0
53.0,75.0,1.0
53.0,78.0,1.0
53.0,79.0,3.0
54.0,17.0,1.0
54.0,29.0,1.0
54.0,48.0,3.0
54.0,52.0,3.0
54.0,53.0,1.0
54.0,59.0,1.0
54.0,60.0,1.0
54.0,67.0,5.0
54.0,70.0,2.0
54.0,77.0,2.0
55.0,20.0,1.0
55.0,30.0,2.0
55.0,31.0,1.0
55.0,49.0,2.0
55.0,50.0,1.0
55.0,51.0,2.0
55.0,54.0,1.0
55.0,55.0,1.0
55.0,59.0,1.0
55.0,62.0,2.0
55.0,63.0,5.0
55.0,64.0,1.0
55.0,65.0,1.0
55.0,70.0,1.0
56.0,29.0,1.0
56.0,30.0,1.0
56.0,50.0,1.0
56.0,53.0,1.0
56.0,59.0,1.0
56.0,60.0,5.0
56.0,62.0,1.0
56.0,63.0,4.0
56.0,67.0,1.0
56.0,70.0,2.0
56.0,71.0,1.0
56.0,75.0,2.0
56.0,78.0,1.0
57.0,19.0,1.0
57.0,51.0,1.0
57.0,63.0,2.0
57.0,65.0,1.0
57.0,67.0,2.0
57.0,70.0,2.0
57.0,71.0,1.0
57.0,72.0,1.0
57.0,74.0,1.0
57.0,78.0,3.0
58.0,24.0,1.0
58.0,27.0,1.0
58.0,29.0,1.0
58.0,44.0,1.0
58.0,52.0,2.0
58.0,53.0,1.0
58.0,54.0,1.0
58.0,55.0,2.0
58.0,56.0,1.0
58.0,57.0,1.0
58.0,60.0,2.0
58.0,61.0,2.0
58.0,63.0,2.0
58.0,64.0,1.0
58.0,65.0,1.0
58.0,66.0,2.0
58.0,67.0,1.0
58.0,68.0,3.0
58.0,71.0,3.0
58.0,74.0,1.0
59.0,28.0,1.0
59.0,29.0,1.0
59.0,33.0,1.0
59.0,43.0,1.0
59.0,44.0,1.0
59.0,45.0,1.0
59.0,50.0,1.0
59.0,52.0,5.0
59.0,53.0,2.0
59.0,54.0,1.0
59.0,57.0,1.0
59.0,59.0,1.0
59.0,60.0,4.0
59.0,61.0,1.0
59.0,62.0,1.0
59.0,63.0,1.0
59.0,64.0,2.0
59.0,65.0,1.0
59.0,66.0,2.0
59.0,67.0,4.0
59.0,68.0,2.0
59.0,70.0,1.0
59.0,71.0,1.0
59.0,72.0,1.0
59.0,73.0,1.0
59.0,74.0,1.0
59.0,76.0,3.0
59.0,77.0,1.0
59.0,78.0,3.0
60.0,28.0,1.0
60.0,29.0,1.0
60.0,30.0,1.0
60.0,31.0,4.0
60.0,36.0,1.0
60.0,39.0,1.0
60.0,41.0,1.0
60.0,42.0,1.0
