x,y,count
68.0,61.0,5.0
68.0,62.0,38.0
68.0,63.0,8.0
68.0,64.0,14.0
68.0,65.0,2.0
68.0,66.0,5.0
68.0,67.0,4.0
68.0,68.0,12.0
68.0,69.0,1.0
68.0,70.0,1.0
68.0,73.0,4.0
68.0,74.0,1.0
68.0,75.0,1.0
69.0,22.0,2.0
69.0,25.0,3.0
69.0,29.0,1.0
69.0,33.0,1.0
69.0,38.0,1.0
69.0,42.0,3.0
69.0,43.0,2.0
69.0,44.0,1.0
69.0,47.0,1.0
69.0,49.0,1.0
69.0,50.0,1.0
69.0,52.0,1.0
69.0,54.0,1.0
69.0,55.0,2.0
69.0,56.0,1.0
69.0,57.0,8.0
69.0,58.0,4.0
69.0,60.0,2.0
69.0,61.0,10.0
69.0,62.0,1.0
69.0,63.0,10.0
69.0,64.0,4.0
69.0,65.0,2.0
69.0,66.0,3.0
69.0,67.0,4.0
69.0,68.0,7.0
69.0,72.0,1.0
69.0,73.0,3.0
69.0,74.0,2.0
70.0,20.0,1.0
70.0,21.0,1.0
70.0,23.0,1.0
70.0,29.0,1.0
70.0,32.0,1.0
70.0,33.0,1.0
70.0,34.0,6.0
70.0,41.0,2.0
70.0,44.0,2.0
70.0,45.0,7.0
70.0,46.0,4.0
70.0,47.0,3.0
70.0,48.0,2.0
70.0,49.0,1.0
70.0,50.0,1.0
70.0,53.0,2.0
70.0,54.0,3.0
70.0,56.0,4.0
70.0,57.0,9.0
70.0,58.0,1.0
70.0,60.0,8.0
70.0,62.0,3.0
70.0,63.0,23.0
70.0,64.0,9.0
70.0,65.0,2.0
70.0,66.0,3.0
70.0,68.0,10.0
70.0,69.0,4.0
70.0,70.0,27.0
70.0,71.0,18.0
70.0,72.0,2.0
70.0,73.0,5.0
70.0,74.0,1.0
71.0,16.0,1.0
71.0,17.0,1.0
71.0,18.0,2.0
71.0,19.0,4.0
71.0,32.0,1.0
71.0,33.0,1.0
71.0,34.0,3.0
71.0,35.0,4.0
71.0,36.0,7.0
71.0,37.0,2.0
71.0,38.0,4.0
71.0,39.0,1.0
71.0,40.0,3.0
71.0,55.0,1.0
71.0,56.0,9.0
71.0,59.0,4.0
71.0,60.0,1.0
71.0,61.0,2.0
71.0,62.0,3.0
71.0,64.0,16.0
71.0,65.0,6.0
71.0,66.0,7.0
71.0,67.0,5.0
71.0,68.0,3.0
71.0,69.0,8.0
71.0,70.0,3.0
71.0,71.0,2.0
71.0,73.0,2.0
71.0,74.0,1.0
71.0,78.0,1.0
72.0,13.0,1.0
72.0,14.0,2.0
72.0,17.0,1.0
72.0,29.0,4.0
72.0,34.0,15.0
72.0,37.0,1.0
72.0,55.0,5.0
72.0,57.0,1.0
72.0,58.0,2.0
72.0,60.0,1.0
72.0,63.0,10.0
72.0,64.0,17.0
72.0,65.0,20.0
72.0,66.0,4.0
72.0,67.0,2.0
72.0,68.0,5.0
72.0,69.0,8.0
72.0,70.0,7.0
72.0,71.0,1.0
72.0,72.0,1.0
72.0,73.0,4.0
72.0,74.0,1.0
72.0,78.0,1.0
73.0,10.0,1.0
73.0,11.0,1.0
73.0,12.0,2.0
73.0,25.0,1.0
73.0,26.0,1.0
73.0,34.0,9.0
73.0,54.0,4.0
73.0,55.0,2.0
73.0,56.0,1.0
73.0,57.0,2.0
73.0,60.0,1.0
73.0,61.0,1.0
73.0,62.0,6.0
73.0,63.0,51.0
73.0,64.0,2.0
73.0,65.0,7.0
73.0,66.0,1.0
73.0,67.0,1.0
73.0,68.0,3.0
73.0,69.0,5.0
73.0,70.0,1.0
73.0,72.0,1.0
73.0,73.0,1.0
74.0,8.0,1.0
74.0,27.0,1.0
74.0,30.0,1.0
74.0,34.0,9.0
74.0,42.0,5.0
74.0,43.0,1.0
74.0,44.0,1.0
74.0,50.0,2.0
74.0,51.0,1.0
74.0,52.0,1.0
74.0,55.0,2.0
74.0,56.0,2.0
74.0,58.0,1.0
74.0,59.0,1.0
74.0,61.0,3.0
74.0,63.0,4.0
74.0,64.0,2.0
74.0,65.0,1.0
74.0,67.0,1.0
74.0,68.0,1.0
74.0,69.0,5.0
74.0,70.0,15.0
74.0,74.0,1.0
74.0,75.0,1.0
75.0,29.0,2.0
75.0,33.0,1.0
75.0,34.0,8.0
75.0,42.0,2.0
75.0,50.0,1.0
75.0,51.0,4.0
75.0,53.0,1.0
75.0,54.0,5.0
75.0,55.0,11.0
75.0,57.0,1.0
75.0,58.0,1.0
75.0,59.0,1.0
75.0,60.0,3.0
75.0,61.0,1.0
75.0,63.0,4.0
75.0,64.0,1.0
75.0,66.0,2.0
75.0,67.0,6.0
75.0,68.0,3.0
75.0,69.0,5.0
75.0,70.0,42.0
75.0,71.0,1.0
75.0,72.0,2.0
75.0,74.0,1.0
76.0,29.0,3.0
76.0,34.0,24.0
76.0,35.0,188.0
76.0,36.0,19.0
76.0,42.0,2.0
76.0,48.0,2.0
76.0,49.0,2.0
76.0,54.0,1.0
76.0,55.0,2.0
76.0,56.0,12.0
76.0,59.0,7.0
76.0,60.0,1.0
76.0,64.0,1.0
76.0,66.0,3.0
76.0,69.0,3.0
76.0,70.0,10.0
76.0,71.0,1.0
76.0,72.0,2.0
77.0,32.0,1.0
77.0,34.0,5.0
77.0,35.0,272.0
77.0,36.0,305.0
77.0,46.0,2.0
77.0,47.0,2.0
77.0,55.0,3.0
77.0,56.0,1.0
77.0,58.0,1.0
77.0,59.0,3.0
77.0,61.0,1.0
77.0,65.0,2.0
77.0,66.0,5.0
77.0,70.0,2.0
77.0,71.0,3.0
78.0,34.0,12.0
78.0,36.0,1.0
78.0,37.0,2.0
78.0,38.0,2.0
78.0,39.0,2.0
78.0,40.0,4.0
78.0,41.0,1.0
78.0,42.0,1.0
78.0,43.0,2.0
78.0,44.0,2.0
78.0,45.0,1.0
78.0,46.0,1.0
78.0,56.0,4.0
78.0,57.0,12.0
78.0,60.0,2.0
78.0,61.0,1.0
78.0,63.0,2.0
78.0,67.0,2.0
78.0,68.0,3.0
78.0,69.0,2.0
79.0,20.0,1.0
79.0,22.0,1.0
79.0,23.0,1.0
79.0,34.0,5.0
79.0,35.0,1.0
79.0,36.0,4.0
79.0,37.0,2.0
79.0,57.0,1.0
79.0,58.0,1.0
79.0,60.0,3.0
79.0,61.0,7.0
79.0,62.0,13.0
79.0,63.0,1.0
79.0,67.0,1.0
80.0,25.0,1.0
80.0,58.0,2.0
80.0,59.0,12.0
80.0,61.0,5.0
80.0,62.0,2.0
80.0,63.0,2.0
80.0,64.0,1.0
80.0,66.0,1.0
80.0,67.0,1.0
81.0,18.0,1.0
81.0,20.0,1.0
81.0,28.0,2.0
81.0,31.0,1.0
81.0,33.0,1.0
81.0,34.0,1.0
81.0,60.0,2.0
81.0,61.0,1.0
81.0,63.0,3.0
81.0,64.0,1.0
82.0,67.0,2.0
83.0,18.0,1.0
84.0,69.0,1.0
85.0,17.0,2.0
86.0,71.0,1.0
87.0,96.0,1.0
88.0,93.0,1.0
88.0,95.0,1.0
88.0,97.0,3.0
89.0,75.0,2.0
89.0,93.0,1.0
91.0,78.0,2.0
91.0,88.0,2.0
92.0,82.0,1.0
93.0,79.0,1.0
93.0,82.0,1.0
95.0,83.0,1.0
96.0,83.0,2.0
