x,y,count
47.0,63.0,2.0
47.0,65.0,4.0
47.0,66.0,6.0
47.0,67.0,2.0
47.0,68.0,4.0
47.0,69.0,5.0
47.0,70.0,2.0
47.0,72.0,7.0
47.0,74.0,4.0
47.0,75.0,4.0
47.0,76.0,2.0
47.0,77.0,6.0
47.0,78.0,2.0
48.0,8.0,1.0
48.0,19.0,1.0
48.0,40.0,3.0
48.0,43.0,1.0
48.0,47.0,1.0
48.0,51.0,1.0
48.0,53.0,1.0
48.0,54.0,1.0
48.0,57.0,1.0
48.0,60.0,2.0
48.0,61.0,2.0
48.0,63.0,3.0
48.0,64.0,2.0
48.0,66.0,1.0
48.0,67.0,1.0
48.0,68.0,5.0
48.0,69.0,1.0
48.0,70.0,2.0
48.0,74.0,3.0
48.0,75.0,6.0
48.0,76.0,10.0
48.0,77.0,7.0
48.0,78.0,1.0
49.0,10.0,1.0
49.0,11.0,1.0
49.0,19.0,1.0
49.0,33.0,1.0
49.0,35.0,1.0
49.0,41.0,1.0
49.0,43.0,1.0
49.0,44.0,3.0
49.0,48.0,1.0
49.0,51.0,1.0
49.0,53.0,14.0
49.0,55.0,1.0
49.0,56.0,1.0
49.0,58.0,1.0
49.0,61.0,1.0
49.0,62.0,1.0
49.0,64.0,2.0
49.0,65.0,2.0
49.0,68.0,2.0
49.0,74.0,3.0
49.0,75.0,4.0
49.0,76.0,1.0
50.0,13.0,1.0
50.0,30.0,1.0
50.0,35.0,2.0
50.0,43.0,1.0
50.0,44.0,1.0
50.0,48.0,2.0
50.0,49.0,1.0
50.0,50.0,1.0
50.0,51.0,3.0
50.0,53.0,3.0
50.0,54.0,2.0
50.0,65.0,1.0
50.0,66.0,1.0
50.0,67.0,1.0
50.0,69.0,4.0
50.0,72.0,1.0
50.0,73.0,4.0
50.0,74.0,5.0
50.0,75.0,4.0
50.0,77.0,1.0
51.0,13.0,1.0
51.0,19.0,1.0
51.0,35.0,1.0
51.0,36.0,1.0
51.0,38.0,1.0
51.0,40.0,1.0
51.0,42.0,1.0
51.0,43.0,6.0
51.0,44.0,3.0
51.0,45.0,12.0
51.0,48.0,2.0
51.0,52.0,1.0
51.0,53.0,2.0
51.0,64.0,2.0
51.0,65.0,4.0
51.0,67.0,1.0
51.0,68.0,5.0
51.0,69.0,2.0
51.0,70.0,3.0
51.0,71.0,3.0
51.0,72.0,1.0
51.0,73.0,2.0
51.0,74.0,3.0
51.0,75.0,2.0
52.0,15.0,2.0
52.0,16.0,1.0
52.0,30.0,4.0
52.0,33.0,3.0
52.0,42.0,1.0
52.0,43.0,6.0
52.0,44.0,7.0
52.0,45.0,1.0
52.0,46.0,1.0
52.0,47.0,1.0
52.0,52.0,3.0
52.0,53.0,1.0
52.0,54.0,2.0
52.0,62.0,1.0
52.0,64.0,3.0
52.0,65.0,1.0
52.0,66.0,4.0
52.0,68.0,1.0
52.0,70.0,2.0
52.0,71.0,3.0
52.0,72.0,4.0
52.0,73.0,2.0
52.0,74.0,2.0
52.0,75.0,1.0
52.0,77.0,3.0
53.0,13.0,3.0
53.0,17.0,1.0
53.0,20.0,1.0
53.0,21.0,1.0
53.0,33.0,1.0
53.0,35.0,2.0
53.0,39.0,2.0
53.0,43.0,2.0
53.0,45.0,3.0
53.0,46.0,1.0
53.0,47.0,1.0
53.0,48.0,1.0
53.0,50.0,1.0
53.0,52.0,2.0
53.0,53.0,2.0
53.0,54.0,8.0
53.0,62.0,2.0
53.0,64.0,1.0
53.0,66.0,1.0
53.0,69.0,1.0
53.0,70.0,3.0
53.0,71.0,1.0
53.0,72.0,1.0
53.0,73.0,1.0
53.0,74.0,1.0
53.0,75.0,2.0
53.0,76.0,1.0
53.0,77.0,1.0
54.0,12.0,4.0
54.0,18.0,1.0
54.0,20.0,1.0
54.0,29.0,2.0
54.0,30.0,1.0
54.0,35.0,3.0
54.0,39.0,7.0
54.0,45.0,3.0
54.0,47.0,4.0
54.0,48.0,3.0
54.0,51.0,1.0
54.0,52.0,8.0
54.0,53.0,1.0
54.0,54.0,6.0
54.0,64.0,1.0
54.0,66.0,3.0
54.0,69.0,2.0
54.0,70.0,2.0
54.0,73.0,5.0
54.0,74.0,1.0
54.0,75.0,2.0
55.0,19.0,2.0
55.0,20.0,1.0
55.0,33.0,1.0
55.0,34.0,1.0
55.0,42.0,4.0
55.0,43.0,6.0
55.0,45.0,3.0
55.0,46.0,3.0
55.0,47.0,1.0
55.0,48.0,6.0
55.0,49.0,2.0
55.0,50.0,2.0
55.0,52.0,3.0
55.0,54.0,3.0
55.0,55.0,1.0
55.0,62.0,1.0
55.0,66.0,1.0
55.0,67.0,3.0
55.0,68.0,1.0
55.0,69.0,16.0
55.0,70.0,2.0
55.0,73.0,2.0
55.0,75.0,3.0
55.0,76.0,2.0
56.0,16.0,1.0
56.0,28.0,1.0
56.0,29.0,1.0
56.0,31.0,1.0
56.0,36.0,1.0
56.0,45.0,1.0
56.0,46.0,1.0
56.0,49.0,2.0
56.0,54.0,2.0
56.0,55.0,1.0
56.0,56.0,2.0
56.0,62.0,2.0
56.0,65.0,1.0
56.0,66.0,1.0
56.0,68.0,2.0
56.0,69.0,2.0
56.0,71.0,3.0
56.0,72.0,3.0
56.0,73.0,6.0
56.0,74.0,1.0
56.0,75.0,1.0
57.0,19.0,3.0
57.0,34.0,6.0
57.0,35.0,1.0
57.0,36.0,4.0
57.0,43.0,1.0
57.0,45.0,1.0
57.0,50.0,3.0
57.0,51.0,5.0
57.0,54.0,2.0
57.0,55.0,3.0
57.0,63.0,2.0
57.0,64.0,3.0
57.0,65.0,2.0
57.0,66.0,4.0
57.0,70.0,5.0
57.0,71.0,2.0
57.0,72.0,1.0
57.0,73.0,7.0
57.0,75.0,3.0
57.0,76.0,1.0
58.0,19.0,1.0
58.0,20.0,1.0
58.0,24.0,1.0
58.0,27.0,1.0
58.0,28.0,2.0
58.0,29.0,1.0
58.0,30.0,1.0
58.0,31.0,1.0
58.0,39.0,1.0
58.0,40.0,1.0
58.0,42.0,1.0
58.0,44.0,4.0
58.0,45.0,2.0
58.0,46.0,2.0
58.0,47.0,1.0
58.0,49.0,4.0
58.0,50.0,2.0
58.0,52.0,7.0
58.0,53.0,6.0
58.0,54.0,5.0
58.0,55.0,1.0
58.0,56.0,1.0
58.0,57.0,3.0
58.0,58.0,2.0
58.0,59.0,2.0
58.0,62.0,2.0
58.0,63.0,1.0
58.0,64.0,1.0
58.0,65.0,3.0
58.0,66.0,2.0
58.0,67.0,1.0
58.0,68.0,1.0
58.0,69.0,1.0
58.0,71.0,8.0
58.0,72.0,4.0
58.0,73.0,5.0
58.0,74.0,13.0
58.0,75.0,6.0
59.0,19.0,1.0
59.0,20.0,1.0
59.0,27.0,3.0
59.0,32.0,1.0
59.0,33.0,5.0
59.0,36.0,2.0
59.0,44.0,4.0
59.0,49.0,1.0
59.0,50.0,1.0
59.0,51.0,2.0
59.0,53.0,2.0
59.0,54.0,1.0
59.0,55.0,3.0
59.0,58.0,1.0
59.0,60.0,2.0
59.0,61.0,1.0
59.0,62.0,1.0
59.0,63.0,2.0
59.0,64.0,1.0
59.0,65.0,7.0
59.0,66.0,2.0
59.0,67.0,3.0
59.0,70.0,2.0
59.0,71.0,6.0
59.0,73.0,3.0
59.0,74.0,7.0
59.0,75.0,1.0
59.0,76.0,3.0
59.0,79.0,1.0
60.0,29.0,8.0
60.0,33.0,4.0
60.0,42.0,1.0
60.0,43.0,1.0
60.0,47.0,2.0
60.0,49.0,18.0
60.0,50.0,3.0
60.0,53.0,1.0
60.0,54.0,1.0
60.0,55.0,2.0
60.0,57.0,2.0
60.0,58.0,1.0
60.0,60.0,1.0
60.0,61.0,4.0
60.0,62.0,3.0
60.0,64.0,6.0
60.0,65.0,40.0
60.0,66.0,1.0
60.0,67.0,2.0
60.0,68.0,2.0
60.0,71.0,1.0
60.0,72.0,1.0
60.0,74.0,4.0
60.0,76.0,3.0
61.0,20.0,1.0
61.0,31.0,1.0
61.0,33.0,2.0
61.0,35.0,10.0
61.0,36.0,7.0
61.0,37.0,1.0
61.0,39.0,1.0
61.0,40.0,2.0
61.0,41.0,1.0
61.0,43.0,2.0
61.0,44.0,4.0
61.0,45.0,2.0
61.0,46.0,9.0
61.0,48.0,1.0
61.0,49.0,1.0
61.0,50.0,7.0
61.0,52.0,1.0
61.0,53.0,3.0
61.0,54.0,1.0
61.0,55.0,2.0
61.0,56.0,1.0
61.0,57.0,1.0
61.0,59.0,1.0
61.0,61.0,1.0
61.0,62.0,3.0
61.0,64.0,3.0
61.0,65.0,2.0
61.0,67.0,2.0
61.0,69.0,2.0
61.0,71.0,3.0
61.0,72.0,1.0
61.0,73.0,5.0
61.0,74.0,2.0
61.0,75.0,4.0
62.0,26.0,1.0
62.0,33.0,6.0
62.0,34.0,1.0
62.0,35.0,1.0
62.0,43.0,1.0
62.0,45.0,3.0
62.0,46.0,1.0
62.0,48.0,1.0
62.0,49.0,2.0
62.0,50.0,3.0
62.0,52.0,1.0
62.0,54.0,1.0
62.0,55.0,1.0
62.0,56.0,1.0
62.0,58.0,1.0
62.0,59.0,2.0
62.0,60.0,1.0
62.0,62.0,2.0
62.0,63.0,2.0
62.0,65.0,1.0
62.0,66.0,5.0
62.0,67.0,4.0
62.0,68.0,1.0
62.0,69.0,1.0
62.0,71.0,2.0
62.0,72.0,4.0
62.0,73.0,1.0
62.0,74.0,3.0
62.0,76.0,1.0
62.0,77.0,1.0
62.0,79.0,2.0
63.0,33.0,9.0
63.0,34.0,1.0
63.0,38.0,1.0
63.0,48.0,2.0
63.0,49.0,3.0
63.0,50.0,2.0
63.0,52.0,1.0
63.0,55.0,2.0
63.0,56.0,1.0
63.0,57.0,1.0
63.0,58.0,3.0
63.0,59.0,1.0
63.0,61.0,1.0
63.0,62.0,2.0
63.0,63.0,2.0
63.0,64.0,2.0
63.0,65.0,1.0
63.0,66.0,3.0
63.0,67.0,7.0
63.0,69.0,1.0
63.0,70.0,2.0
63.0,74.0,2.0
64.0,26.0,10.0
64.0,33.0,2.0
64.0,45.0,1.0
64.0,49.0,1.0
64.0,50.0,6.0
64.0,52.0,1.0
64.0,54.0,2.0
64.0,55.0,5.0
64.0,57.0,3.0
64.0,58.0,1.0
64.0,59.0,7.0
64.0,60.0,3.0
64.0,61.0,10.0
64.0,65.0,1.0
64.0,66.0,2.0
64.0,67.0,2.0
64.0,68.0,5.0
64.0,69.0,1.0
64.0,71.0,1.0
64.0,75.0,2.0
64.0,80.0,1.0
65.0,20.0,1.0
65.0,21.0,1.0
65.0,26.0,1.0
65.0,33.0,5.0
65.0,47.0,2.0
65.0,50.0,1.0
65.0,54.0,2.0
65.0,55.0,1.0
65.0,56.0,2.0
65.0,57.0,1.0
65.0,59.0,2.0
65.0,61.0,1.0
65.0,62.0,1.0
65.0,63.0,1.0
65.0,64.0,4.0
65.0,65.0,5.0
65.0,66.0,5.0
65.0,67.0,8.0
65.0,68.0,2.0
65.0,74.0,2.0
65.0,77.0,1.0
65.0,78.0,7.0
65.0,79.0,2.0
66.0,22.0,1.0
66.0,33.0,3.0
66.0,50.0,3.0
66.0,52.0,7.0
66.0,53.0,3.0
66.0,55.0,5.0
66.0,58.0,3.0
66.0,59.0,4.0
66.0,60.0,3.0
66.0,61.0,1.0
66.0,63.0,43.0
66.0,64.0,3.0
66.0,65.0,3.0
66.0,67.0,1.0
66.0,68.0,75.0
66.0,69.0,4.0
66.0,71.0,3.0
66.0,74.0,1.0
66.0,75.0,5.0
66.0,77.0,2.0
66.0,78.0,1.0
66.0,79.0,3.0
66.0,80.0,3.0
67.0,21.0,1.0
67.0,22.0,3.0
67.0,26.0,1.0
67.0,33.0,3.0
67.0,47.0,2.0
67.0,50.0,2.0
67.0,51.0,1.0
67.0,52.0,6.0
67.0,54.0,1.0
67.0,56.0,3.0
67.0,57.0,1.0
67.0,58.0,1.0
67.0,59.0,2.0
67.0,60.0,2.0
67.0,62.0,3.0
67.0,63.0,14.0
67.0,64.0,16.0
67.0,65.0,1.0
67.0,66.0,5.0
67.0,67.0,2.0
67.0,68.0,4.0
67.0,70.0,2.0
67.0,72.0,6.0
67.0,75.0,6.0
67.0,76.0,3.0
67.0,78.0,2.0
67.0,79.0,12.0
67.0,80.0,2.0
68.0,23.0,2.0
68.0,24.0,3.0
68.0,25.0,2.0
68.0,26.0,5.0
68.0,27.0,1.0
68.0,32.0,1.0
68.0,33.0,5.0
68.0,46.0,1.0
68.0,48.0,1.0
68.0,49.0,3.0
68.0,50.0,5.0
68.0,51.0,4.0
68.0,52.0,1.0
68.0,53.0,1.0
68.0,56.0,1.0
68.0,58.0,1.0
68.0,59.0,2.0
68.0,61.0,1.0
68.0,62.0,8.0
68.0,63.0,2.0
68.0,64.0,7.0
68.0,65.0,36.0
68.0,66.0,5.0
68.0,67.0,5.0
68.0,68.0,5.0
68.0,69.0,1.0
68.0,70.0,1.0
68.0,72.0,1.0
68.0,73.0,3.0
68.0,74.0,5.0
68.0,75.0,2.0
68.0,77.0,1.0
68.0,79.0,2.0
69.0,21.0,1.0
69.0,22.0,6.0
69.0,23.0,1.0
69.0,26.0,1.0
69.0,28.0,1.0
69.0,29.0,4.0
69.0,33.0,3.0
69.0,42.0,2.0
69.0,43.0,2.0
69.0,44.0,3.0
69.0,45.0,9.0
69.0,46.0,1.0
69.0,49.0,4.0
69.0,50.0,2.0
69.0,52.0,1.0
69.0,53.0,1.0
69.0,54.0,2.0
69.0,56.0,1.0
69.0,57.0,1.0
69.0,58.0,6.0
69.0,59.0,2.0
69.0,60.0,3.0
69.0,61.0,4.0
69.0,62.0,1.0
69.0,63.0,2.0
69.0,64.0,3.0
69.0,65.0,8.0
69.0,66.0,16.0
69.0,67.0,1.0
69.0,68.0,4.0
69.0,73.0,7.0
69.0,75.0,1.0
69.0,77.0,2.0
69.0,79.0,2.0
69.0,80.0,3.0
70.0,19.0,9.0
70.0,20.0,9.0
70.0,21.0,3.0
70.0,22.0,1.0
70.0,23.0,1.0
70.0,30.0,3.0
70.0,31.0,3.0
70.0,32.0,2.0
70.0,33.0,3.0
70.0,40.0,1.0
70.0,41.0,4.0
70.0,44.0,1.0
70.0,45.0,2.0
70.0,46.0,9.0
70.0,47.0,3.0
70.0,48.0,3.0
70.0,49.0,1.0
70.0,50.0,2.0
70.0,54.0,1.0
70.0,55.0,1.0
70.0,56.0,1.0
70.0,57.0,3.0
70.0,59.0,1.0
70.0,60.0,3.0
70.0,61.0,3.0
70.0,62.0,4.0
70.0,63.0,7.0
70.0,64.0,4.0
70.0,66.0,5.0
70.0,67.0,2.0
70.0,68.0,8.0
70.0,69.0,4.0
70.0,70.0,4.0
70.0,71.0,5.0
70.0,72.0,4.0
70.0,75.0,1.0
70.0,79.0,2.0
70.0,80.0,2.0
71.0,16.0,2.0
71.0,17.0,5.0
71.0,18.0,7.0
71.0,19.0,5.0
71.0,23.0,2.0
71.0,32.0,6.0
71.0,33.0,4.0
71.0,34.0,4.0
71.0,35.0,8.0
71.0,36.0,5.0
71.0,37.0,4.0
71.0,38.0,2.0
71.0,39.0,6.0
71.0,50.0,1.0
71.0,51.0,1.0
71.0,52.0,1.0
71.0,53.0,1.0
71.0,55.0,3.0
71.0,56.0,1.0
71.0,58.0,1.0
71.0,61.0,2.0
71.0,62.0,2.0
71.0,64.0,6.0
71.0,65.0,2.0
71.0,66.0,6.0
71.0,67.0,3.0
71.0,68.0,8.0
71.0,69.0,6.0
71.0,70.0,1.0
71.0,71.0,2.0
71.0,73.0,2.0
72.0,11.0,1.0
72.0,13.0,2.0
72.0,14.0,5.0
72.0,15.0,6.0
72.0,16.0,1.0
72.0,17.0,1.0
72.0,24.0,1.0
72.0,25.0,1.0
72.0,34.0,5.0
72.0,36.0,1.0
72.0,42.0,1.0
72.0,45.0,1.0
72.0,47.0,1.0
72.0,49.0,1.0
72.0,52.0,3.0
72.0,54.0,1.0
72.0,56.0,1.0
72.0,62.0,1.0
72.0,63.0,5.0
72.0,64.0,12.0
72.0,65.0,9.0
72.0,66.0,3.0
72.0,67.0,3.0
72.0,69.0,2.0
72.0,70.0,2.0
72.0,73.0,1.0
73.0,9.0,4.0
73.0,10.0,2.0
73.0,11.0,5.0
73.0,12.0,6.0
73.0,13.0,1.0
73.0,25.0,1.0
73.0,26.0,2.0
73.0,32.0,1.0
73.0,34.0,4.0
73.0,54.0,2.0
73.0,59.0,2.0
73.0,60.0,1.0
73.0,62.0,11.0
73.0,63.0,65.0
73.0,64.0,2.0
73.0,65.0,5.0
73.0,66.0,3.0
73.0,67.0,1.0
73.0,68.0,3.0
73.0,70.0,1.0
73.0,73.0,2.0
73.0,76.0,1.0
74.0,6.0,1.0
74.0,7.0,3.0
74.0,8.0,2.0
74.0,9.0,2.0
74.0,27.0,3.0
74.0,33.0,1.0
74.0,34.0,6.0
74.0,52.0,4.0
74.0,53.0,2.0
74.0,59.0,2.0
74.0,61.0,3.0
74.0,63.0,2.0
74.0,65.0,1.0
74.0,67.0,2.0
74.0,69.0,5.0
74.0,70.0,2.0
74.0,71.0,1.0
74.0,73.0,3.0
74.0,75.0,2.0
75.0,11.0,1.0
75.0,28.0,3.0
75.0,29.0,3.0
75.0,34.0,7.0
75.0,49.0,4.0
75.0,50.0,8.0
75.0,51.0,1.0
75.0,54.0,1.0
75.0,57.0,2.0
75.0,58.0,2.0
75.0,60.0,1.0
75.0,61.0,3.0
75.0,63.0,27.0
75.0,66.0,8.0
75.0,67.0,4.0
75.0,68.0,1.0
75.0,69.0,4.0
75.0,70.0,15.0
75.0,71.0,1.0
76.0,1.0,1.0
76.0,4.0,2.0
76.0,29.0,4.0
76.0,30.0,3.0
76.0,33.0,1.0
76.0,34.0,21.0
76.0,35.0,175.0
76.0,36.0,23.0
76.0,47.0,1.0
76.0,48.0,2.0
76.0,49.0,1.0
76.0,54.0,8.0
76.0,55.0,2.0
76.0,58.0,1.0
76.0,59.0,2.0
76.0,60.0,1.0
76.0,62.0,1.0
76.0,63.0,1.0
76.0,66.0,1.0
76.0,67.0,2.0
76.0,70.0,2.0
76.0,71.0,2.0
76.0,72.0,4.0
77.0,31.0,4.0
77.0,32.0,1.0
77.0,34.0,5.0
77.0,35.0,238.0
77.0,36.0,248.0
77.0,41.0,1.0
77.0,44.0,1.0
77.0,46.0,1.0
77.0,55.0,4.0
77.0,56.0,6.0
77.0,58.0,2.0
77.0,61.0,1.0
77.0,62.0,4.0
77.0,64.0,1.0
77.0,65.0,1.0
77.0,69.0,1.0
77.0,70.0,1.0
77.0,71.0,3.0
78.0,18.0,1.0
78.0,33.0,1.0
78.0,34.0,7.0
78.0,35.0,4.0
78.0,36.0,3.0
78.0,37.0,4.0
78.0,38.0,2.0
78.0,39.0,2.0
78.0,40.0,8.0
78.0,41.0,4.0
78.0,43.0,1.0
78.0,44.0,3.0
78.0,45.0,2.0
78.0,57.0,12.0
78.0,60.0,4.0
78.0,67.0,12.0
78.0,68.0,1.0
78.0,69.0,2.0
79.0,23.0,1.0
79.0,34.0,1.0
79.0,35.0,3.0
79.0,36.0,2.0
79.0,37.0,1.0
79.0,55.0,1.0
79.0,57.0,2.0
79.0,58.0,1.0
79.0,59.0,2.0
79.0,63.0,2.0
79.0,65.0,1.0
79.0,67.0,3.0
79.0,68.0,3.0
80.0,26.0,1.0
80.0,35.0,1.0
80.0,58.0,3.0
80.0,60.0,1.0
80.0,65.0,1.0
81.0,39.0,4.0
81.0,61.0,1.0
81.0,62.0,1.0
81.0,63.0,1.0
81.0,65.0,1.0
82.0,66.0,1.0
83.0,68.0,1.0
84.0,69.0,1.0
85.0,41.0,1.0
86.0,71.0,1.0
87.0,73.0,1.0
88.0,74.0,1.0
91.0,77.0,1.0
91.0,78.0,1.0
92.0,79.0,1.0
94.0,47.0,1.0
95.0,82.0,1.0
98.0,85.0,1.0
100.0,86.0,1.0
