x,y,count
47.0,58.0,1.0
47.0,63.0,1.0
47.0,64.0,1.0
47.0,65.0,1.0
47.0,71.0,1.0
47.0,75.0,2.0
47.0,76.0,2.0
48.0,18.0,1.0
48.0,41.0,1.0
48.0,42.0,2.0
48.0,43.0,3.0
48.0,44.0,5.0
48.0,51.0,2.0
48.0,53.0,3.0
48.0,55.0,1.0
48.0,57.0,2.0
48.0,59.0,2.0
48.0,60.0,3.0
48.0,61.0,7.0
48.0,62.0,3.0
48.0,63.0,3.0
48.0,64.0,5.0
48.0,69.0,1.0
48.0,75.0,1.0
49.0,10.0,1.0
49.0,11.0,2.0
49.0,19.0,1.0
49.0,43.0,6.0
49.0,44.0,2.0
49.0,51.0,2.0
49.0,52.0,4.0
49.0,53.0,38.0
49.0,54.0,27.0
49.0,55.0,4.0
49.0,56.0,11.0
49.0,57.0,10.0
49.0,58.0,5.0
49.0,60.0,2.0
49.0,62.0,1.0
49.0,64.0,3.0
49.0,65.0,3.0
49.0,73.0,1.0
49.0,74.0,4.0
49.0,75.0,14.0
49.0,80.0,1.0
50.0,12.0,4.0
50.0,13.0,1.0
50.0,19.0,3.0
50.0,23.0,3.0
50.0,42.0,2.0
50.0,43.0,8.0
50.0,44.0,2.0
50.0,49.0,3.0
50.0,50.0,6.0
50.0,51.0,7.0
50.0,52.0,9.0
50.0,53.0,6.0
50.0,54.0,8.0
50.0,56.0,1.0
50.0,58.0,1.0
50.0,59.0,1.0
50.0,60.0,29.0
50.0,62.0,1.0
50.0,73.0,20.0
50.0,74.0,4.0
50.0,75.0,4.0
50.0,77.0,1.0
51.0,11.0,1.0
51.0,15.0,1.0
51.0,23.0,1.0
51.0,35.0,2.0
51.0,38.0,1.0
51.0,39.0,14.0
51.0,40.0,1.0
51.0,43.0,59.0
51.0,44.0,49.0
51.0,45.0,6.0
51.0,46.0,7.0
51.0,47.0,7.0
51.0,48.0,3.0
51.0,49.0,1.0
51.0,51.0,1.0
51.0,52.0,2.0
51.0,53.0,2.0
51.0,54.0,1.0
51.0,62.0,1.0
51.0,65.0,1.0
51.0,67.0,1.0
51.0,68.0,2.0
51.0,69.0,1.0
51.0,70.0,1.0
51.0,72.0,4.0
51.0,73.0,1.0
51.0,74.0,2.0
51.0,75.0,3.0
52.0,15.0,1.0
52.0,16.0,3.0
52.0,18.0,1.0
52.0,22.0,1.0
52.0,36.0,1.0
52.0,43.0,4.0
52.0,44.0,1.0
52.0,45.0,11.0
52.0,46.0,11.0
52.0,47.0,1.0
52.0,52.0,3.0
52.0,53.0,3.0
52.0,54.0,1.0
52.0,59.0,2.0
52.0,60.0,1.0
52.0,61.0,1.0
52.0,62.0,9.0
52.0,63.0,11.0
52.0,64.0,1.0
52.0,65.0,2.0
52.0,66.0,6.0
52.0,72.0,1.0
52.0,73.0,1.0
52.0,74.0,1.0
52.0,75.0,2.0
52.0,77.0,1.0
53.0,13.0,1.0
53.0,14.0,2.0
53.0,16.0,1.0
53.0,17.0,1.0
53.0,21.0,2.0
53.0,22.0,1.0
53.0,23.0,4.0
53.0,43.0,2.0
53.0,46.0,5.0
53.0,47.0,4.0
53.0,49.0,1.0
53.0,50.0,1.0
53.0,51.0,2.0
53.0,52.0,3.0
53.0,53.0,1.0
53.0,54.0,2.0
53.0,55.0,1.0
53.0,56.0,2.0
53.0,57.0,2.0
53.0,58.0,1.0
53.0,59.0,2.0
53.0,62.0,2.0
53.0,63.0,2.0
53.0,64.0,1.0
53.0,65.0,1.0
53.0,66.0,4.0
53.0,67.0,1.0
53.0,72.0,5.0
53.0,74.0,1.0
53.0,75.0,29.0
53.0,76.0,2.0
53.0,79.0,1.0
54.0,17.0,1.0
54.0,19.0,1.0
54.0,20.0,1.0
54.0,21.0,1.0
54.0,22.0,1.0
54.0,35.0,1.0
54.0,43.0,3.0
54.0,44.0,1.0
54.0,46.0,2.0
54.0,47.0,3.0
54.0,48.0,13.0
54.0,50.0,1.0
54.0,51.0,9.0
54.0,52.0,6.0
54.0,53.0,2.0
54.0,54.0,4.0
54.0,55.0,1.0
54.0,59.0,1.0
54.0,62.0,4.0
54.0,63.0,1.0
54.0,64.0,1.0
54.0,66.0,4.0
54.0,67.0,2.0
54.0,71.0,1.0
54.0,73.0,1.0
55.0,15.0,2.0
55.0,17.0,1.0
55.0,19.0,1.0
55.0,20.0,1.0
55.0,22.0,1.0
55.0,23.0,1.0
55.0,27.0,2.0
55.0,43.0,1.0
55.0,45.0,13.0
55.0,46.0,4.0
55.0,47.0,3.0
55.0,48.0,39.0
55.0,49.0,55.0
55.0,50.0,3.0
55.0,51.0,1.0
55.0,52.0,2.0
55.0,53.0,1.0
55.0,54.0,2.0
55.0,55.0,2.0
55.0,56.0,2.0
55.0,63.0,10.0
55.0,64.0,1.0
55.0,65.0,1.0
55.0,66.0,1.0
55.0,67.0,1.0
55.0,71.0,1.0
55.0,73.0,7.0
55.0,76.0,2.0
55.0,77.0,1.0
56.0,17.0,1.0
56.0,21.0,3.0
56.0,26.0,1.0
56.0,27.0,1.0
56.0,36.0,3.0
56.0,43.0,6.0
56.0,45.0,1.0
56.0,46.0,4.0
56.0,47.0,4.0
56.0,49.0,7.0
56.0,50.0,3.0
56.0,51.0,1.0
56.0,53.0,1.0
56.0,54.0,4.0
56.0,55.0,5.0
56.0,56.0,1.0
56.0,59.0,1.0
56.0,62.0,2.0
56.0,63.0,1.0
56.0,73.0,6.0
56.0,74.0,1.0
56.0,75.0,2.0
57.0,14.0,1.0
57.0,17.0,1.0
57.0,22.0,2.0
57.0,23.0,1.0
57.0,24.0,1.0
57.0,33.0,1.0
57.0,35.0,1.0
57.0,36.0,3.0
57.0,37.0,3.0
57.0,38.0,1.0
57.0,39.0,1.0
57.0,41.0,3.0
57.0,44.0,2.0
57.0,46.0,3.0
57.0,47.0,2.0
57.0,50.0,9.0
57.0,51.0,7.0
57.0,54.0,2.0
57.0,55.0,4.0
57.0,56.0,5.0
57.0,63.0,3.0
57.0,64.0,1.0
57.0,66.0,6.0
57.0,70.0,1.0
57.0,71.0,1.0
57.0,72.0,3.0
57.0,73.0,5.0
57.0,75.0,3.0
57.0,76.0,3.0
57.0,78.0,1.0
57.0,79.0,1.0
58.0,17.0,2.0
58.0,18.0,3.0
58.0,19.0,1.0
58.0,23.0,3.0
58.0,24.0,3.0
58.0,25.0,6.0
58.0,26.0,6.0
58.0,27.0,2.0
58.0,28.0,1.0
58.0,30.0,2.0
58.0,31.0,3.0
58.0,34.0,3.0
58.0,36.0,3.0
58.0,37.0,2.0
58.0,38.0,1.0
58.0,39.0,2.0
58.0,41.0,4.0
58.0,42.0,1.0
58.0,43.0,3.0
58.0,44.0,5.0
58.0,45.0,2.0
58.0,46.0,6.0
58.0,47.0,4.0
58.0,49.0,1.0
58.0,50.0,4.0
58.0,51.0,3.0
58.0,52.0,8.0
58.0,53.0,6.0
58.0,54.0,6.0
58.0,55.0,3.0
58.0,56.0,1.0
58.0,58.0,1.0
58.0,60.0,1.0
58.0,62.0,1.0
58.0,63.0,5.0
58.0,64.0,3.0
58.0,65.0,5.0
58.0,66.0,5.0
58.0,67.0,4.0
58.0,68.0,2.0
58.0,69.0,2.0
58.0,70.0,1.0
58.0,71.0,3.0
58.0,73.0,2.0
58.0,74.0,1.0
58.0,75.0,3.0
58.0,76.0,2.0
58.0,78.0,1.0
58.0,79.0,1.0
58.0,80.0,1.0
59.0,18.0,1.0
59.0,27.0,5.0
59.0,28.0,14.0
59.0,29.0,2.0
59.0,30.0,3.0
59.0,31.0,1.0
59.0,32.0,1.0
59.0,33.0,1.0
59.0,35.0,3.0
59.0,36.0,1.0
59.0,37.0,2.0
59.0,43.0,1.0
59.0,44.0,20.0
59.0,45.0,8.0
59.0,46.0,25.0
59.0,47.0,1.0
59.0,48.0,7.0
59.0,49.0,8.0
59.0,50.0,5.0
59.0,51.0,4.0
59.0,52.0,15.0
59.0,53.0,11.0
59.0,54.0,6.0
59.0,55.0,3.0
59.0,56.0,4.0
59.0,57.0,3.0
59.0,58.0,4.0
59.0,59.0,5.0
59.0,60.0,6.0
59.0,61.0,1.0
59.0,62.0,6.0
59.0,63.0,10.0
59.0,64.0,6.0
59.0,65.0,3.0
59.0,66.0,5.0
59.0,67.0,6.0
59.0,68.0,2.0
59.0,69.0,2.0
59.0,70.0,4.0
59.0,71.0,13.0
59.0,72.0,3.0
59.0,73.0,7.0
59.0,78.0,1.0
59.0,79.0,1.0
60.0,20.0,2.0
60.0,22.0,1.0
60.0,23.0,1.0
60.0,26.0,1.0
60.0,29.0,8.0
60.0,30.0,10.0
60.0,32.0,1.0
60.0,34.0,1.0
60.0,35.0,2.0
60.0,36.0,4.0
60.0,37.0,4.0
60.0,38.0,4.0
60.0,39.0,4.0
60.0,40.0,10.0
60.0,41.0,2.0
60.0,42.0,5.0
60.0,43.0,5.0
60.0,45.0,1.0
60.0,46.0,15.0
60.0,48.0,1.0
60.0,49.0,20.0
60.0,50.0,7.0
60.0,51.0,3.0
60.0,52.0,7.0
60.0,53.0,3.0
60.0,54.0,23.0
60.0,55.0,8.0
60.0,56.0,6.0
60.0,57.0,5.0
60.0,58.0,9.0
60.0,59.0,1.0
60.0,60.0,5.0
60.0,61.0,6.0
60.0,62.0,6.0
60.0,63.0,7.0
60.0,64.0,16.0
60.0,65.0,16.0
60.0,66.0,20.0
60.0,67.0,45.0
60.0,68.0,20.0
60.0,69.0,12.0
60.0,70.0,6.0
60.0,71.0,4.0
60.0,74.0,2.0
60.0,77.0,3.0
60.0,78.0,2.0
60.0,79.0,1.0
60.0,80.0,4.0
61.0,17.0,1.0
61.0,20.0,1.0
61.0,25.0,1.0
61.0,30.0,2.0
61.0,31.0,7.0
61.0,32.0,8.0
61.0,35.0,1.0
61.0,36.0,14.0
61.0,37.0,31.0
61.0,38.0,5.0
61.0,39.0,20.0
61.0,40.0,14.0
61.0,41.0,11.0
61.0,42.0,5.0
61.0,43.0,5.0
61.0,44.0,16.0
61.0,45.0,11.0
61.0,46.0,12.0
61.0,47.0,3.0
61.0,48.0,2.0
61.0,49.0,3.0
61.0,50.0,3.0
61.0,52.0,19.0
61.0,53.0,7.0
61.0,54.0,5.0
61.0,55.0,9.0
61.0,56.0,4.0
61.0,57.0,2.0
61.0,58.0,2.0
61.0,59.0,3.0
61.0,61.0,7.0
61.0,62.0,6.0
61.0,63.0,29.0
61.0,64.0,19.0
61.0,65.0,17.0
61.0,66.0,2.0
61.0,67.0,3.0
61.0,71.0,8.0
61.0,72.0,3.0
61.0,74.0,4.0
61.0,75.0,3.0
61.0,76.0,2.0
61.0,79.0,1.0
61.0,80.0,9.0
61.0,81.0,5.0
62.0,17.0,2.0
62.0,19.0,1.0
62.0,22.0,2.0
62.0,31.0,1.0
62.0,33.0,19.0
62.0,34.0,10.0
62.0,35.0,6.0
62.0,36.0,6.0
62.0,37.0,4.0
62.0,40.0,2.0
62.0,42.0,2.0
62.0,43.0,1.0
62.0,44.0,4.0
62.0,45.0,2.0
62.0,46.0,9.0
62.0,47.0,1.0
62.0,49.0,3.0
62.0,50.0,4.0
62.0,51.0,1.0
62.0,52.0,1.0
62.0,53.0,4.0
62.0,54.0,5.0
62.0,55.0,11.0
62.0,56.0,10.0
62.0,57.0,4.0
62.0,58.0,2.0
62.0,59.0,4.0
62.0,60.0,3.0
62.0,61.0,7.0
62.0,62.0,5.0
62.0,63.0,28.0
62.0,64.0,6.0
62.0,65.0,6.0
62.0,66.0,7.0
62.0,67.0,8.0
62.0,68.0,3.0
62.0,69.0,2.0
62.0,71.0,6.0
62.0,72.0,1.0
62.0,77.0,1.0
62.0,78.0,2.0
62.0,79.0,6.0
62.0,81.0,1.0
63.0,33.0,42.0
63.0,35.0,2.0
63.0,36.0,3.0
63.0,37.0,3.0
63.0,39.0,1.0
63.0,44.0,1.0
63.0,46.0,2.0
63.0,47.0,5.0
63.0,49.0,3.0
63.0,50.0,8.0
63.0,51.0,2.0
63.0,52.0,2.0
63.0,53.0,3.0
63.0,54.0,3.0
63.0,55.0,3.0
63.0,56.0,9.0
63.0,57.0,5.0
63.0,58.0,5.0
63.0,59.0,5.0
63.0,60.0,7.0
63.0,61.0,17.0
63.0,62.0,6.0
63.0,63.0,12.0
63.0,64.0,7.0
63.0,65.0,8.0
63.0,66.0,3.0
63.0,67.0,5.0
63.0,70.0,3.0
63.0,71.0,1.0
63.0,74.0,2.0
63.0,78.0,5.0
63.0,80.0,2.0
64.0,17.0,1.0
64.0,18.0,2.0
64.0,20.0,1.0
64.0,33.0,6.0
64.0,36.0,4.0
64.0,39.0,3.0
64.0,40.0,4.0
64.0,41.0,1.0
64.0,43.0,1.0
64.0,44.0,4.0
64.0,45.0,3.0
64.0,50.0,4.0
64.0,51.0,3.0
64.0,52.0,24.0
64.0,54.0,4.0
64.0,55.0,15.0
64.0,56.0,1.0
64.0,57.0,30.0
64.0,58.0,10.0
64.0,59.0,1.0
64.0,60.0,4.0
64.0,61.0,5.0
64.0,62.0,1.0
64.0,63.0,5.0
64.0,64.0,12.0
64.0,65.0,1.0
64.0,66.0,2.0
64.0,67.0,3.0
64.0,68.0,1.0
64.0,70.0,2.0
64.0,74.0,2.0
64.0,77.0,1.0
64.0,78.0,1.0
64.0,79.0,1.0
64.0,80.0,1.0
64.0,81.0,4.0
65.0,21.0,1.0
65.0,25.0,1.0
65.0,33.0,6.0
65.0,36.0,2.0
65.0,37.0,2.0
65.0,39.0,1.0
65.0,40.0,1.0
65.0,43.0,1.0
65.0,44.0,1.0
65.0,45.0,1.0
65.0,46.0,1.0
65.0,47.0,11.0
65.0,50.0,6.0
65.0,51.0,1.0
65.0,53.0,4.0
65.0,54.0,4.0
65.0,55.0,1.0
65.0,56.0,4.0
65.0,57.0,1.0
65.0,58.0,3.0
65.0,59.0,23.0
65.0,61.0,3.0
65.0,62.0,4.0
65.0,63.0,8.0
65.0,64.0,10.0
65.0,65.0,4.0
65.0,66.0,6.0
65.0,68.0,4.0
65.0,69.0,1.0
65.0,70.0,1.0
65.0,71.0,1.0
65.0,72.0,1.0
65.0,76.0,1.0
65.0,77.0,1.0
65.0,78.0,1.0
65.0,79.0,3.0
65.0,80.0,2.0
66.0,17.0,1.0
66.0,22.0,1.0
66.0,33.0,7.0
66.0,36.0,1.0
66.0,38.0,1.0
66.0,40.0,2.0
66.0,41.0,1.0
66.0,47.0,1.0
66.0,50.0,1.0
66.0,52.0,9.0
66.0,53.0,4.0
66.0,54.0,9.0
66.0,55.0,7.0
66.0,57.0,2.0
66.0,58.0,3.0
66.0,59.0,3.0
66.0,60.0,12.0
66.0,61.0,3.0
66.0,62.0,5.0
66.0,63.0,13.0
66.0,64.0,15.0
66.0,65.0,13.0
66.0,66.0,4.0
66.0,67.0,1.0
66.0,68.0,8.0
66.0,71.0,1.0
66.0,72.0,4.0
66.0,73.0,1.0
66.0,74.0,2.0
66.0,75.0,5.0
66.0,77.0,1.0
66.0,78.0,2.0
66.0,81.0,1.0
67.0,19.0,1.0
67.0,33.0,1.0
67.0,36.0,1.0
67.0,37.0,2.0
67.0,44.0,1.0
67.0,46.0,1.0
67.0,47.0,9.0
67.0,50.0,2.0
67.0,52.0,5.0
67.0,53.0,1.0
67.0,54.0,3.0
67.0,55.0,3.0
67.0,56.0,1.0
67.0,57.0,5.0
67.0,59.0,1.0
67.0,60.0,28.0
67.0,61.0,54.0
67.0,62.0,3.0
67.0,63.0,48.0
67.0,64.0,26.0
67.0,65.0,21.0
67.0,66.0,10.0
67.0,67.0,2.0
67.0,68.0,1.0
67.0,69.0,1.0
67.0,72.0,2.0
67.0,73.0,1.0
67.0,74.0,11.0
67.0,75.0,1.0
67.0,76.0,1.0
67.0,77.0,1.0
67.0,79.0,1.0
67.0,81.0,1.0
68.0,19.0,1.0
68.0,22.0,1.0
68.0,23.0,2.0
68.0,27.0,4.0
68.0,33.0,6.0
68.0,34.0,1.0
68.0,37.0,3.0
68.0,40.0,1.0
68.0,44.0,2.0
68.0,45.0,2.0
68.0,46.0,1.0
68.0,47.0,1.0
68.0,49.0,3.0
68.0,50.0,3.0
68.0,51.0,4.0
68.0,53.0,11.0
68.0,54.0,1.0
68.0,55.0,2.0
68.0,56.0,4.0
68.0,57.0,1.0
68.0,58.0,1.0
68.0,59.0,9.0
68.0,61.0,8.0
68.0,62.0,26.0
68.0,63.0,5.0
68.0,64.0,22.0
68.0,65.0,4.0
68.0,66.0,12.0
68.0,67.0,7.0
68.0,68.0,3.0
68.0,69.0,6.0
68.0,70.0,2.0
68.0,71.0,3.0
68.0,72.0,5.0
68.0,73.0,25.0
68.0,74.0,17.0
68.0,75.0,1.0
68.0,77.0,3.0
68.0,79.0,1.0
68.0,81.0,1.0
69.0,18.0,1.0
69.0,20.0,1.0
69.0,21.0,2.0
69.0,23.0,1.0
69.0,24.0,2.0
69.0,25.0,2.0
69.0,26.0,7.0
69.0,27.0,1.0
69.0,28.0,1.0
69.0,29.0,1.0
69.0,33.0,3.0
69.0,38.0,1.0
69.0,39.0,5.0
69.0,40.0,1.0
69.0,41.0,3.0
69.0,42.0,6.0
69.0,43.0,1.0
69.0,44.0,3.0
69.0,46.0,2.0
69.0,47.0,1.0
69.0,49.0,6.0
69.0,50.0,6.0
69.0,51.0,5.0
69.0,53.0,1.0
69.0,55.0,1.0
69.0,57.0,22.0
69.0,58.0,18.0
69.0,59.0,1.0
69.0,60.0,2.0
69.0,61.0,27.0
69.0,62.0,5.0
69.0,63.0,12.0
69.0,64.0,12.0
69.0,65.0,13.0
69.0,66.0,21.0
69.0,67.0,4.0
69.0,68.0,2.0
69.0,70.0,1.0
69.0,72.0,15.0
69.0,73.0,39.0
69.0,74.0,1.0
69.0,80.0,1.0
70.0,19.0,3.0
70.0,20.0,5.0
70.0,21.0,2.0
70.0,22.0,2.0
70.0,28.0,1.0
70.0,29.0,3.0
70.0,30.0,6.0
70.0,31.0,2.0
70.0,32.0,1.0
70.0,33.0,3.0
70.0,34.0,2.0
70.0,37.0,1.0
70.0,40.0,2.0
70.0,41.0,3.0
70.0,43.0,3.0
70.0,44.0,3.0
70.0,45.0,2.0
70.0,46.0,3.0
70.0,47.0,3.0
70.0,48.0,3.0
70.0,49.0,4.0
70.0,50.0,3.0
70.0,51.0,2.0
70.0,52.0,1.0
70.0,55.0,1.0
70.0,56.0,15.0
70.0,57.0,2.0
70.0,58.0,1.0
70.0,60.0,30.0
70.0,62.0,14.0
70.0,63.0,15.0
70.0,64.0,5.0
70.0,65.0,1.0
70.0,66.0,6.0
70.0,67.0,7.0
70.0,68.0,2.0
70.0,69.0,4.0
70.0,70.0,2.0
70.0,71.0,11.0
70.0,72.0,17.0
70.0,73.0,65.0
71.0,15.0,1.0
71.0,16.0,1.0
71.0,17.0,2.0
71.0,18.0,7.0
71.0,19.0,2.0
71.0,21.0,1.0
71.0,24.0,1.0
71.0,32.0,3.0
71.0,33.0,7.0
71.0,34.0,6.0
71.0,35.0,1.0
71.0,36.0,3.0
71.0,37.0,2.0
71.0,38.0,4.0
71.0,39.0,3.0
71.0,40.0,5.0
71.0,43.0,1.0
71.0,44.0,1.0
71.0,47.0,1.0
71.0,49.0,1.0
71.0,55.0,2.0
71.0,56.0,18.0
71.0,58.0,2.0
71.0,59.0,3.0
71.0,60.0,4.0
71.0,61.0,4.0
71.0,62.0,3.0
71.0,63.0,4.0
71.0,64.0,10.0
71.0,65.0,8.0
71.0,66.0,12.0
71.0,67.0,8.0
71.0,68.0,6.0
71.0,69.0,3.0
71.0,70.0,7.0
71.0,71.0,4.0
71.0,72.0,1.0
71.0,73.0,13.0
71.0,77.0,1.0
72.0,4.0,1.0
72.0,13.0,10.0
72.0,14.0,2.0
72.0,15.0,1.0
72.0,17.0,5.0
72.0,29.0,19.0
72.0,33.0,1.0
72.0,34.0,2.0
72.0,37.0,1.0
72.0,40.0,1.0
72.0,45.0,1.0
72.0,53.0,1.0
72.0,54.0,1.0
72.0,55.0,3.0
72.0,57.0,1.0
72.0,58.0,2.0
72.0,60.0,4.0
72.0,61.0,2.0
72.0,63.0,13.0
72.0,64.0,2.0
72.0,65.0,3.0
72.0,66.0,3.0
72.0,67.0,2.0
72.0,68.0,5.0
72.0,69.0,2.0
72.0,70.0,2.0
72.0,71.0,1.0
72.0,73.0,2.0
72.0,74.0,3.0
72.0,78.0,3.0
73.0,9.0,1.0
73.0,11.0,1.0
73.0,12.0,2.0
73.0,13.0,3.0
73.0,34.0,1.0
73.0,35.0,1.0
73.0,37.0,1.0
73.0,46.0,1.0
73.0,53.0,2.0
73.0,54.0,1.0
73.0,55.0,1.0
73.0,56.0,1.0
73.0,57.0,2.0
73.0,58.0,3.0
73.0,59.0,6.0
73.0,60.0,4.0
73.0,61.0,1.0
73.0,62.0,7.0
73.0,63.0,5.0
73.0,64.0,5.0
73.0,65.0,2.0
73.0,66.0,3.0
73.0,68.0,1.0
73.0,69.0,1.0
73.0,70.0,12.0
73.0,71.0,2.0
73.0,72.0,1.0
73.0,73.0,3.0
74.0,7.0,2.0
74.0,9.0,2.0
74.0,23.0,1.0
74.0,27.0,2.0
74.0,28.0,1.0
74.0,34.0,2.0
74.0,52.0,1.0
74.0,55.0,1.0
74.0,56.0,2.0
74.0,58.0,5.0
74.0,59.0,2.0
74.0,60.0,1.0
74.0,61.0,5.0
74.0,62.0,2.0
74.0,63.0,3.0
74.0,64.0,11.0
74.0,65.0,5.0
74.0,66.0,3.0
74.0,67.0,1.0
74.0,68.0,4.0
74.0,69.0,5.0
74.0,70.0,1.0
74.0,71.0,1.0
74.0,72.0,1.0
74.0,73.0,1.0
74.0,74.0,1.0
74.0,75.0,1.0
75.0,7.0,3.0
75.0,8.0,12.0
75.0,24.0,1.0
75.0,32.0,1.0
75.0,34.0,7.0
75.0,35.0,1.0
75.0,46.0,1.0
75.0,49.0,1.0
75.0,51.0,2.0
75.0,53.0,2.0
75.0,55.0,2.0
75.0,57.0,9.0
