x,y,count
19.0,40.0,1.0
19.0,43.0,1.0
19.0,58.0,2.0
21.0,59.0,1.0
22.0,28.0,1.0
22.0,29.0,1.0
22.0,59.0,1.0
23.0,22.0,1.0
23.0,29.0,1.0
23.0,45.0,2.0
23.0,47.0,1.0
23.0,59.0,1.0
23.0,60.0,5.0
23.0,91.0,1.0
23.0,93.0,1.0
24.0,41.0,1.0
24.0,46.0,1.0
24.0,47.0,1.0
24.0,52.0,1.0
24.0,54.0,2.0
24.0,56.0,1.0
24.0,59.0,2.0
24.0,82.0,1.0
24.0,84.0,1.0
25.0,10.0,1.0
25.0,11.0,8.0
25.0,13.0,1.0
25.0,21.0,1.0
25.0,22.0,1.0
25.0,27.0,1.0
25.0,29.0,2.0
25.0,30.0,1.0
25.0,31.0,1.0
25.0,34.0,2.0
25.0,35.0,1.0
25.0,41.0,1.0
25.0,46.0,2.0
25.0,47.0,1.0
25.0,59.0,1.0
26.0,10.0,1.0
26.0,11.0,1.0
26.0,18.0,2.0
26.0,44.0,1.0
26.0,45.0,2.0
26.0,47.0,1.0
26.0,53.0,1.0
27.0,7.0,1.0
27.0,11.0,1.0
27.0,13.0,1.0
27.0,14.0,1.0
27.0,40.0,2.0
27.0,57.0,1.0
27.0,59.0,5.0
27.0,78.0,1.0
28.0,17.0,1.0
28.0,18.0,1.0
28.0,19.0,1.0
28.0,21.0,1.0
28.0,22.0,4.0
28.0,40.0,2.0
28.0,47.0,1.0
28.0,53.0,1.0
28.0,59.0,1.0
28.0,77.0,1.0
28.0,78.0,2.0
28.0,79.0,6.0
29.0,41.0,1.0
29.0,45.0,2.0
29.0,61.0,1.0
29.0,67.0,1.0
29.0,68.0,1.0
29.0,77.0,1.0
29.0,79.0,1.0
30.0,24.0,1.0
30.0,33.0,3.0
30.0,44.0,1.0
30.0,46.0,1.0
30.0,47.0,1.0
30.0,59.0,1.0
31.0,26.0,4.0
31.0,36.0,1.0
31.0,37.0,1.0
31.0,39.0,3.0
31.0,40.0,1.0
31.0,41.0,1.0
31.0,44.0,1.0
31.0,47.0,5.0
31.0,59.0,4.0
31.0,61.0,1.0
32.0,37.0,2.0
32.0,38.0,1.0
32.0,40.0,1.0
32.0,41.0,3.0
32.0,44.0,1.0
32.0,45.0,2.0
32.0,46.0,5.0
32.0,47.0,4.0
32.0,59.0,2.0
32.0,61.0,1.0
33.0,28.0,1.0
33.0,36.0,1.0
33.0,41.0,4.0
33.0,44.0,2.0
33.0,47.0,2.0
33.0,53.0,1.0
33.0,54.0,9.0
33.0,56.0,1.0
33.0,57.0,2.0
33.0,58.0,1.0
33.0,59.0,3.0
33.0,61.0,2.0
34.0,44.0,2.0
34.0,46.0,2.0
34.0,47.0,4.0
34.0,54.0,2.0
34.0,59.0,4.0
34.0,63.0,1.0
35.0,26.0,2.0
35.0,27.0,1.0
35.0,31.0,1.0
35.0,33.0,1.0
35.0,47.0,5.0
35.0,48.0,2.0
35.0,59.0,8.0
36.0,32.0,2.0
36.0,33.0,4.0
36.0,45.0,2.0
36.0,47.0,1.0
36.0,48.0,1.0
36.0,54.0,3.0
36.0,58.0,3.0
36.0,59.0,2.0
36.0,76.0,1.0
37.0,13.0,1.0
37.0,48.0,1.0
37.0,49.0,1.0
37.0,58.0,1.0
37.0,59.0,1.0
38.0,31.0,2.0
38.0,36.0,1.0
38.0,46.0,1.0
38.0,49.0,1.0
38.0,50.0,1.0
38.0,51.0,1.0
38.0,54.0,3.0
38.0,58.0,2.0
38.0,59.0,8.0
38.0,61.0,1.0
38.0,63.0,3.0
39.0,7.0,2.0
39.0,17.0,1.0
39.0,29.0,1.0
39.0,30.0,2.0
39.0,31.0,1.0
39.0,45.0,1.0
39.0,46.0,3.0
39.0,47.0,2.0
39.0,48.0,2.0
39.0,49.0,4.0
39.0,50.0,2.0
39.0,51.0,4.0
39.0,52.0,3.0
39.0,53.0,1.0
39.0,54.0,1.0
39.0,57.0,1.0
39.0,60.0,2.0
40.0,10.0,1.0
40.0,13.0,3.0
40.0,17.0,1.0
40.0,31.0,2.0
40.0,41.0,1.0
40.0,43.0,1.0
40.0,46.0,4.0
40.0,47.0,5.0
40.0,48.0,1.0
40.0,50.0,3.0
40.0,51.0,1.0
40.0,52.0,3.0
40.0,60.0,2.0
40.0,64.0,1.0
41.0,10.0,1.0
41.0,31.0,1.0
41.0,43.0,1.0
41.0,47.0,4.0
41.0,48.0,7.0
41.0,49.0,1.0
41.0,50.0,12.0
41.0,51.0,3.0
41.0,53.0,1.0
41.0,57.0,1.0
41.0,60.0,11.0
42.0,7.0,1.0
42.0,10.0,1.0
42.0,11.0,2.0
42.0,29.0,1.0
42.0,31.0,1.0
42.0,44.0,2.0
42.0,48.0,1.0
42.0,49.0,1.0
42.0,50.0,6.0
42.0,52.0,1.0
42.0,55.0,1.0
42.0,60.0,27.0
42.0,61.0,3.0
43.0,11.0,3.0
43.0,12.0,1.0
43.0,31.0,1.0
43.0,32.0,2.0
43.0,45.0,1.0
43.0,48.0,3.0
43.0,50.0,12.0
43.0,51.0,4.0
43.0,53.0,2.0
43.0,55.0,1.0
43.0,56.0,1.0
43.0,57.0,5.0
43.0,58.0,1.0
43.0,59.0,2.0
43.0,60.0,3.0
43.0,61.0,1.0
43.0,63.0,1.0
43.0,64.0,1.0
